policy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,energy_gap_with_switching_vs_oracle,seed
agg_gcn_stable,0.5059523809523809,215.5669858502683,39.375,254.9419858502683,0.787618733152445,0.7488256297041692,0.05291756532974109,0.2530550900782743,1.0,1.4166666666666667,1.125,0.5416666666666666,0.5833333333333334,0.6068623832921284,-0.09383612625241196,19
attn_ml_gcn_stable,0.5059523809523809,218.76622779705068,33.541666666666664,252.30789446371736,0.7844667706432998,0.7514207936318056,0.07031695912657145,0.2348700810610612,1.0,1.4583333333333333,0.9583333333333334,0.4583333333333333,0.5,0.5877820863289018,-0.10319872083125878,19
ml_gcn_stable,0.5059523809523809,218.76622779705068,33.541666666666664,252.30789446371736,0.7844667706432998,0.7514207936318056,0.07031695912657145,0.2348700810610612,1.0,1.4583333333333333,0.9583333333333334,0.4583333333333333,0.5,0.5877820863289018,-0.10319872083125878,19
attn_ml_gcn_pruned,0.5466269841269841,220.442220714521,56.875,277.317220714521,0.782815546094068,0.7267810633354473,0.0793278886520165,0.36576575443309783,1.0,1.5,1.625,0.7916666666666666,0.8333333333333334,0.5490740623080238,-0.014305760028185873,19
ml_gcn_pruned,0.5466269841269841,220.442220714521,56.875,277.317220714521,0.782815546094068,0.7267810633354473,0.0793278886520165,0.36576575443309783,1.0,1.5,1.625,0.7916666666666666,0.8333333333333334,0.5490740623080238,-0.014305760028185873,19
flat_mlp_pruned,0.5466269841269841,220.47079805179854,58.333333333333336,278.8041313851319,0.7827873910819719,0.7253161267141558,0.07887436169477645,0.3769503385246475,1.0,1.5,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.5447630862178706,-0.009020695943101344,19
attn_ml_gcn,0.5674603174603174,222.12431578877423,48.125,270.24931578877425,0.78115830956771,0.7337445164642618,0.08711944153719946,0.3232260060620083,1.0,1.5,1.375,0.6666666666666666,0.7083333333333334,0.5632023909838595,-0.03942786804595234,19
ml_gcn,0.5674603174603174,222.12431578877423,48.125,270.24931578877425,0.78115830956771,0.7337445164642618,0.08711944153719946,0.3232260060620083,1.0,1.5,1.375,0.6666666666666666,0.7083333333333334,0.5632023909838595,-0.03942786804595234,19
flat_mlp_stable,0.46428571428571425,222.16112349199628,35.0,257.1611234919963,0.7811220458206933,0.7466392872000037,0.0880224862093752,0.2601813087748242,1.0,1.5,1.0,0.5,0.5,0.5679456121750366,-0.08594844013786053,19
rsrp_sleep,0.314484126984127,223.57984190678522,75.83333333333333,299.41317524011856,0.7797242936878964,0.7050116500097353,0.10542694372046658,0.5018091276039018,1.0,1.625,2.1666666666666665,1.0833333333333333,1.0833333333333333,0.4382481048701512,0.06423193426445065,19
sinr_sleep,0.314484126984127,223.57984190678522,75.83333333333333,299.41317524011856,0.7797242936878964,0.7050116500097353,0.10542694372046658,0.5018091276039018,1.0,1.625,2.1666666666666665,1.0833333333333333,1.0833333333333333,0.4382481048701512,0.06423193426445065,19
agg_gcn,0.45337301587301587,226.37982728802317,49.583333333333336,275.9631606213565,0.7769656874009624,0.7281151126883186,0.10428485680259443,0.3416599369556667,1.0,1.5416666666666667,1.4166666666666667,0.7083333333333334,0.7083333333333334,0.5642091951334393,-0.019118621021704585,19
agg_gcn_stable_search,0.4384920634920635,227.83545649805032,21.875,249.71045649805032,0.7755315699526598,0.7539798458147288,0.12308945199003966,0.23294752066061875,1.0,1.5833333333333333,0.625,0.2916666666666667,0.3333333333333333,0.5292857450650699,-0.1124310347670664,19
