policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,mean_active_load
rsrp,0,0,0.42,0.4,853.8854813642585,0.0,853.8854813642585,0.15873351589728232,0.15873351589728232,1.6698271653854055,1.6698271653854055,1.0,7.0,0,0,0,0.7088966479049984,0.5815207308162559
rsrp,1,1,0.42,0.32,830.6241708186394,0.0,830.6241708186394,0.18165106323286756,0.18165106323286756,1.83533614595458,1.83533614595458,1.0,7.0,0,0,0,0.6489343140026625,0.5211017423860768
rsrp,2,2,0.48,0.44,837.7219039570978,0.0,837.7219039570978,0.17465822270236672,0.17465822270236672,0.9433371755379734,0.9433371755379734,1.0,7.0,0,0,0,0.6822145770894231,0.5395374128755785
rsrp,3,3,0.46,0.48,876.339053208038,0.0,876.339053208038,0.13661177023838625,0.13661177023838625,1.0326115571754515,1.0326115571754515,1.0,7.0,0,0,0,0.6983212585172288,0.639841696644254
rsrp,4,4,0.42,0.36,728.7491226396103,0.0,728.7491226396103,0.28202056882797016,0.28202056882797016,1.713114231500371,1.713114231500371,1.0,7.0,0,0,0,0.2988218847832868,0.2564912276353512
rsrp,5,5,0.34,0.34,814.2583881668559,0.0,814.2583881668559,0.19777498702772822,0.19777498702772822,1.6171626307894276,1.6171626307894276,1.0,7.0,0,0,0,0.6608813448666637,0.47859321601780713
rsrp,6,6,0.38,0.34,839.6992695927856,0.0,839.6992695927856,0.1727100792189304,0.1727100792189304,1.6420885119321516,1.6420885119321516,1.0,7.0,0,0,0,0.614236935485864,0.5446734275137292
rsrp,7,7,0.5,0.5,833.7643848145628,0.0,833.7643848145628,0.17855725634033218,0.17855725634033218,0.9290895755812548,0.9290895755812548,1.0,7.0,0,0,0,0.6216053839254089,0.529258142375488
rsrp,8,8,0.52,0.46,802.9033570931445,0.0,802.9033570931445,0.20896220976044882,0.20896220976044882,0.9706347786546273,0.9706347786546273,1.0,7.0,0,0,0,0.5761267790508555,0.44909962881336224
rsrp,9,9,0.6,0.52,904.2604232043598,0.0,904.2604232043598,0.10910303132575393,0.10910303132575393,1.1152427448753615,1.1152427448753615,0.8,7.0,0,0,0,1.0304649968578126,0.7123647355957399
rsrp,10,10,0.38,0.32,811.2098790366156,0.0,811.2098790366156,0.2007784442989009,0.2007784442989009,1.5749365836623055,1.5749365836623055,1.0,7.0,0,0,0,0.5728470654898601,0.4706750104847158
rsrp,11,11,0.48,0.46,894.4257272408726,0.0,894.4257272408726,0.11879238695480536,0.11879238695480536,1.0091382647318439,1.0091382647318439,1.0,7.0,0,0,0,0.8273723148881281,0.6868200707555131
rsrp,12,12,0.42,0.46,867.9837034894572,0.0,867.9837034894572,0.1448436418823082,0.1448436418823082,0.8761636883819254,0.8761636883819254,1.0,7.0,0,0,0,0.7550022342484671,0.618139489583006
rsrp,13,13,0.48,0.44,817.9527066425837,0.0,817.9527066425837,0.1941352643915431,0.1941352643915431,0.9345657032753096,0.9345657032753096,1.0,7.0,0,0,0,0.5859726490645748,0.48818884842229565
rsrp,14,14,0.44,0.44,894.1030952434473,0.0,894.1030952434473,0.11911025099167749,0.11911025099167749,1.0658865290767092,1.0658865290767092,1.0,7.0,0,0,0,0.8178141685304008,0.6859820655673957
rsrp,15,15,0.28,0.3,782.4720265943872,0.0,782.4720265943872,0.22909159941439683,0.22909159941439683,1.6896648116715056,1.6896648116715056,1.0,7.0,0,0,0,0.5329477538338865,0.39603123790749933
rsrp,16,16,0.42,0.34,787.2475568467283,0.0,787.2475568467283,0.22438664350076026,0.22438664350076026,1.712491363107386,1.712491363107386,1.0,7.0,0,0,0,0.5427762834384475,0.4084352125889046
rsrp,17,17,0.34,0.26,843.3572992011976,0.0,843.3572992011976,0.16910610916138163,0.16910610916138163,1.6918148697633,1.6918148697633,1.0,7.0,0,0,0,0.6416260148486701,0.554174803119994
rsrp,18,18,0.58,0.52,874.4373822999255,0.0,874.4373822999255,0.13848533763554138,0.13848533763554138,1.0286466216266452,1.0286466216266452,1.0,7.0,0,0,0,0.7398848251113154,0.6349022916881177
rsrp,19,19,0.54,0.5,786.8651699250391,0.0,786.8651699250391,0.22476337938419788,0.22476337938419788,0.7904335797502895,0.7904335797502895,1.0,7.0,0,0,0,0.5684202100066379,0.40744199980529666
sinr,0,0,0.42,0.4,853.8854813642585,0.0,853.8854813642585,0.15873351589728232,0.15873351589728232,1.6698271653854055,1.6698271653854055,1.0,7.0,0,0,0,0.7088966479049984,0.5815207308162559
sinr,1,1,0.42,0.32,830.6241708186394,0.0,830.6241708186394,0.18165106323286756,0.18165106323286756,1.83533614595458,1.83533614595458,1.0,7.0,0,0,0,0.6489343140026625,0.5211017423860768
sinr,2,2,0.48,0.44,837.7219039570978,0.0,837.7219039570978,0.17465822270236672,0.17465822270236672,0.9433371755379734,0.9433371755379734,1.0,7.0,0,0,0,0.6822145770894231,0.5395374128755785
sinr,3,3,0.46,0.48,876.339053208038,0.0,876.339053208038,0.13661177023838625,0.13661177023838625,1.0326115571754515,1.0326115571754515,1.0,7.0,0,0,0,0.6983212585172288,0.639841696644254
sinr,4,4,0.42,0.36,728.7491226396103,0.0,728.7491226396103,0.28202056882797016,0.28202056882797016,1.713114231500371,1.713114231500371,1.0,7.0,0,0,0,0.2988218847832868,0.2564912276353512
sinr,5,5,0.34,0.34,814.2583881668559,0.0,814.2583881668559,0.19777498702772822,0.19777498702772822,1.6171626307894276,1.6171626307894276,1.0,7.0,0,0,0,0.6608813448666637,0.47859321601780713
sinr,6,6,0.38,0.34,839.6992695927856,0.0,839.6992695927856,0.1727100792189304,0.1727100792189304,1.6420885119321516,1.6420885119321516,1.0,7.0,0,0,0,0.614236935485864,0.5446734275137292
sinr,7,7,0.5,0.5,833.7643848145628,0.0,833.7643848145628,0.17855725634033218,0.17855725634033218,0.9290895755812548,0.9290895755812548,1.0,7.0,0,0,0,0.6216053839254089,0.529258142375488
sinr,8,8,0.52,0.46,802.9033570931445,0.0,802.9033570931445,0.20896220976044882,0.20896220976044882,0.9706347786546273,0.9706347786546273,1.0,7.0,0,0,0,0.5761267790508555,0.44909962881336224
sinr,9,9,0.6,0.52,904.2604232043598,0.0,904.2604232043598,0.10910303132575393,0.10910303132575393,1.1152427448753615,1.1152427448753615,0.8,7.0,0,0,0,1.0304649968578126,0.7123647355957399
sinr,10,10,0.38,0.32,811.2098790366156,0.0,811.2098790366156,0.2007784442989009,0.2007784442989009,1.5749365836623055,1.5749365836623055,1.0,7.0,0,0,0,0.5728470654898601,0.4706750104847158
sinr,11,11,0.48,0.46,894.4257272408726,0.0,894.4257272408726,0.11879238695480536,0.11879238695480536,1.0091382647318439,1.0091382647318439,1.0,7.0,0,0,0,0.8273723148881281,0.6868200707555131
sinr,12,12,0.42,0.46,867.9837034894572,0.0,867.9837034894572,0.1448436418823082,0.1448436418823082,0.8761636883819254,0.8761636883819254,1.0,7.0,0,0,0,0.7550022342484671,0.618139489583006
sinr,13,13,0.48,0.44,817.9527066425837,0.0,817.9527066425837,0.1941352643915431,0.1941352643915431,0.9345657032753096,0.9345657032753096,1.0,7.0,0,0,0,0.5859726490645748,0.48818884842229565
sinr,14,14,0.44,0.44,894.1030952434473,0.0,894.1030952434473,0.11911025099167749,0.11911025099167749,1.0658865290767092,1.0658865290767092,1.0,7.0,0,0,0,0.8178141685304008,0.6859820655673957
sinr,15,15,0.28,0.3,782.4720265943872,0.0,782.4720265943872,0.22909159941439683,0.22909159941439683,1.6896648116715056,1.6896648116715056,1.0,7.0,0,0,0,0.5329477538338865,0.39603123790749933
sinr,16,16,0.42,0.34,787.2475568467283,0.0,787.2475568467283,0.22438664350076026,0.22438664350076026,1.712491363107386,1.712491363107386,1.0,7.0,0,0,0,0.5427762834384475,0.4084352125889046
sinr,17,17,0.34,0.26,843.3572992011976,0.0,843.3572992011976,0.16910610916138163,0.16910610916138163,1.6918148697633,1.6918148697633,1.0,7.0,0,0,0,0.6416260148486701,0.554174803119994
sinr,18,18,0.58,0.52,874.4373822999255,0.0,874.4373822999255,0.13848533763554138,0.13848533763554138,1.0286466216266452,1.0286466216266452,1.0,7.0,0,0,0,0.7398848251113154,0.6349022916881177
sinr,19,19,0.54,0.5,786.8651699250391,0.0,786.8651699250391,0.22476337938419788,0.22476337938419788,0.7904335797502895,0.7904335797502895,1.0,7.0,0,0,0,0.5684202100066379,0.40744199980529666
load_aware,0,0,0.36,0.36,853.5410304657513,0.0,853.5410304657513,0.15907287638842235,0.15907287638842235,1.6687501774449307,1.6687501774449307,1.0,7.0,0,0,0,0.6865357147926762,0.5806260531577955
load_aware,1,1,0.32,0.32,834.6661099603427,0.0,834.6661099603427,0.17766885718192835,0.17766885718192835,1.8491333078369812,1.8491333078369812,1.0,7.0,0,0,0,0.5725654342363142,0.5316002856112798
load_aware,2,2,0.46,0.46,856.376475929311,0.0,856.376475929311,0.15627933405979208,0.15627933405979208,0.986611826751113,0.986611826751113,1.0,7.0,0,0,0,0.6602604318264678,0.5879908465696388
load_aware,3,3,0.46,0.46,916.0037787490357,0.0,916.0037787490357,0.09753322290735394,0.09753322290735394,1.1246113137213747,1.1246113137213747,1.0,7.0,0,0,0,0.8067116420083393,0.7428669577897031
load_aware,4,4,0.36,0.36,726.073533401381,0.0,726.073533401381,0.28465661733854086,0.28465661733854086,1.7031530816143918,1.7031530816143918,1.0,7.0,0,0,0,0.29336520254457266,0.24954164519839253
load_aware,5,5,0.28,0.28,825.9970433215427,0.0,825.9970433215427,0.1862098095354259,0.1862098095354259,1.6548926315521273,1.6548926315521273,1.0,7.0,0,0,0,0.6026902542333843,0.5090832294066049
load_aware,6,6,0.32,0.32,828.1202507738446,0.0,828.1202507738446,0.18411797953315798,0.18411797953315798,1.60565547726272,1.60565547726272,1.0,7.0,0,0,0,0.5712551802684263,0.5145980539580381
load_aware,7,7,0.5,0.5,850.2892196857783,0.0,850.2892196857783,0.16227663085144992,0.16227663085144992,0.9673232627821698,0.9673232627821698,1.0,7.0,0,0,0,0.7080808403701012,0.5721797913916322
load_aware,8,8,0.48,0.48,821.070002592599,0.0,821.070002592599,0.1910640368545822,0.1910640368545822,1.0152227394801063,1.0152227394801063,1.0,7.0,0,0,0,0.5615030816025319,0.4962857210197379
