policy,assignment_accuracy,energy_w,energy_saving_vs_all_on,energy_gap_vs_oracle,served_ratio,active_bs,max_load
oracle,1.0,174.72907321337559,0.8278531298390388,0.0,1.0,1.0,0.6678013311522831
flat_mlp,0.7653333333333333,189.50201757988526,0.8132985048474037,0.08645131045733004,1.0,1.1333333333333333,0.6768515708722588
attn_ml_gcn,0.7653333333333333,192.6616958197591,0.8101855213598432,0.1020140325576996,1.0,1.2,0.6143109062110791
ml_gcn,0.7653333333333333,192.6616958197591,0.8101855213598432,0.1020140325576996,1.0,1.2,0.6143109062110791
agg_gcn,0.6626666666666666,194.39952402851608,0.8084733753413634,0.10929825060454787,1.0,1.2,0.6456839186101458
rsrp,0.128,679.8646491504735,0.3301826116744103,2.903697586466981,1.0,7.0,0.1730620505816732
sinr,0.128,679.8646491504735,0.3301826116744103,2.903697586466981,1.0,7.0,0.1730620505816732
load_aware,0.128,686.2939158341231,0.32384835878411516,2.9403626749447147,1.0,7.0,0.17019412093165054
