policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,mean_active_load
sinr_sleep,0,0,0.92,0.94,309.7291035815475,0.0,309.7291035815475,0.6948481738112833,0.6948481738112833,-0.008253383404723097,-0.008253383404723097,1.0,2.0,0,0,0,0.8181803954547588,0.8157191234686141
sinr_sleep,1,1,0.36,0.4,537.6191138784917,140.0,677.6191138784917,0.4703259961788259,0.3323949616960673,0.2619343955094741,0.5905514606595351,1.0,4.0,4,3,1,0.715755932928252,0.6982686994476898
sinr_sleep,2,2,0.96,0.98,421.0310208619163,105.0,526.0310208619163,0.5851911124513139,0.481742836589245,-0.012181363915466351,0.23416855247915708,1.0,3.0,3,1,2,0.7916447692148154,0.7214001264358565
sinr_sleep,3,3,0.94,0.98,439.4644793499814,140.0,579.4644793499814,0.5670300696059297,0.42909903512317105,-0.007965266100148412,0.30806678944028104,1.0,3.0,4,2,2,0.8784399183602546,0.8331180566665536
sinr_sleep,4,4,0.38,0.42,545.9459382713324,105.0,650.9459382713324,0.46212222830410604,0.3586739524420371,0.22960675511028475,0.46609300811802035,1.0,4.0,3,2,1,0.7822671718500481,0.7361179012333291
sinr_sleep,5,5,0.78,0.74,445.4690901774619,105.0,550.4690901774619,0.5611141968694957,0.4576659210074267,0.36911983478064997,0.6918304017353615,1.0,3.0,3,1,2,0.9019815607446225,0.8695096374391632
sinr_sleep,6,6,0.98,1.0,319.0402523242259,105.0,424.0402523242259,0.6856746282519942,0.5822263523899253,0.0,0.3291120767209441,1.0,2.0,3,1,2,0.9250651088576194,0.9003659302202355
sinr_sleep,7,7,0.74,0.72,405.3952638115453,105.0,510.3952638115453,0.6005957992004479,0.497147523338379,0.2884004194184748,0.6221044759656869,1.0,3.0,3,2,1,0.6875046999531454,0.6266379624942141
sinr_sleep,8,8,0.98,0.98,428.0300656493383,140.0,568.0300656493383,0.578295501823312,0.4403644673405534,-0.011642339615402151,0.31162951336513767,1.0,3.0,4,2,2,0.8927285750036702,0.7638185796929594
sinr_sleep,9,9,1.0,1.0,323.01868800621617,175.0,498.01868800621617,0.6817549871859939,0.5093411940825456,0.0,0.5417643204489528,1.0,2.0,5,2,3,0.9366884027056337,0.9365335273292379
sinr_sleep,10,10,0.98,1.0,314.7615703540756,140.0,454.7615703540756,0.689890078468891,0.5519590439861324,0.0,0.44478110794311343,1.0,2.0,4,2,2,0.8689180968724579,0.8614688214006871
