policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,mean_active_load
rsrp,0,0,0.2619047619047619,0.2619047619047619,688.966164549225,0.0,688.966164549225,0.321215601429335,0.321215601429335,1.732682568925782,1.732682568925782,1.0,7.0,0,0,0,0.20657219382942324,0.15315886895902617
rsrp,1,1,0.21428571428571427,0.21428571428571427,696.9970740214377,0.0,696.9970740214377,0.31330337534833724,0.31330337534833724,2.7697534142301135,2.7697534142301135,1.0,7.0,0,0,0,0.25193795638907607,0.1740183740816563
rsrp,2,2,0.23809523809523808,0.2857142857142857,691.2715160586506,0.0,691.2715160586506,0.3189443191540388,0.3189443191540388,1.7714834360578762,1.7714834360578762,1.0,7.0,0,0,0,0.2020671428883154,0.15914679495753425
rsrp,3,3,0.23809523809523808,0.14285714285714285,710.8493338910008,0.0,710.8493338910008,0.29965582867881696,0.29965582867881696,3.081081894942803,3.081081894942803,1.0,7.0,0,0,0,0.25009332636937703,0.2099982698467552
rsrp,4,4,0.14285714285714285,0.14285714285714285,679.4740646414765,0.0,679.4740646414765,0.33056742399854533,0.33056742399854533,2.8573750354033534,2.8573750354033534,1.0,7.0,0,0,0,0.18065485198079465,0.12850406400383507
rsrp,5,5,0.11904761904761904,0.11904761904761904,696.9074223675143,0.0,696.9074223675143,0.3133917021009711,0.3133917021009711,2.853817166926226,2.853817166926226,1.0,7.0,0,0,0,0.233498069635428,0.17378551264289424
rsrp,6,6,0.4523809523809524,0.40476190476190477,674.9826587332172,0.0,674.9826587332172,0.3349924544500323,0.3349924544500323,1.6390176091842676,1.6390176091842676,1.0,7.0,0,0,0,0.19493310233542363,0.11683807463173321
rsrp,7,7,0.21428571428571427,0.21428571428571427,674.862253516949,0.0,674.862253516949,0.33511108027886805,0.33511108027886805,2.7208720527427728,2.7208720527427728,1.0,7.0,0,0,0,0.1508998223755631,0.11652533381025709
rsrp,8,8,0.3333333333333333,0.30952380952380953,679.8548936863228,0.0,679.8548936863228,0.3301922229691401,0.3301922229691401,1.7335956977747216,1.7335956977747216,1.0,7.0,0,0,0,0.18193210556469663,0.12949323035408525
rsrp,9,9,0.16666666666666666,0.16666666666666666,686.5617759473765,0.0,686.5617759473765,0.3235844571947029,0.3235844571947029,2.930116305890616,2.930116305890616,1.0,7.0,0,0,0,0.1905074730160447,0.14691370375941942
rsrp,10,10,0.11904761904761904,0.11904761904761904,677.7019991654463,0.0,677.7019991654463,0.3323133013148312,0.3323133013148312,2.894509563319282,2.894509563319282,1.0,7.0,0,0,0,0.17300982122256925,0.12390129653362665
rsrp,11,11,0.11904761904761904,0.047619047619047616,686.3993478545364,0.0,686.3993478545364,0.32374448487237795,0.32374448487237795,3.0709042073035064,3.0709042073035064,1.0,7.0,0,0,0,0.17800974639483055,0.14649181260918534
rsrp,12,12,0.16666666666666666,0.14285714285714285,686.9784020622056,0.0,686.9784020622056,0.3231739881160535,0.3231739881160535,2.6590751416094762,2.6590751416094762,1.0,7.0,0,0,0,0.1907074389791975,0.14799584951222225
rsrp,13,13,0.16666666666666666,0.14285714285714285,692.3865509820611,0.0,692.3865509820611,0.3178457625792502,0.3178457625792502,3.018524492929981,3.018524492929981,1.0,7.0,0,0,0,0.21945461689054355,0.16204298956379506
rsrp,14,14,0.07142857142857142,0.09523809523809523,703.5845560515554,0.0,703.5845560515554,0.3068132452694035,0.3068132452694035,2.9816395133212703,2.9816395133212703,1.0,7.0,0,0,0,0.21733808865883644,0.19112871701702702
rsrp,15,15,0.3333333333333333,0.35714285714285715,687.0475474804546,0.0,687.0475474804546,0.32310586455127627,0.32310586455127627,1.6355789188474101,1.6355789188474101,1.0,7.0,0,0,0,0.21103762201583298,0.1481754480011806
rsrp,16,16,0.19047619047619047,0.2619047619047619,687.3981532797916,0.0,687.3981532797916,0.3227604401184319,0.3227604401184319,1.7174964497219487,1.7174964497219487,1.0,7.0,0,0,0,0.19417762353393114,0.14908611241504335
rsrp,17,17,0.14285714285714285,0.14285714285714285,709.9476823314407,0.0,709.9476823314407,0.3005441553384821,0.3005441553384821,2.9873742075856238,2.9873742075856238,1.0,7.0,0,0,0,0.305449590418148,0.20765631774400198
rsrp,18,18,0.14285714285714285,0.11904761904761904,694.9317984477793,0.0,694.9317984477793,0.3153381296080992,0.3153381296080992,2.617882454418904,2.617882454418904,1.0,7.0,0,0,0,0.2518519462279326,0.168654021942284
rsrp,19,19,0.21428571428571427,0.21428571428571427,692.9367074408846,0.0,692.9367074408846,0.3173037365114438,0.3173037365114438,1.7497020052176009,1.7497020052176009,1.0,7.0,0,0,0,0.2104297128699939,0.1634719673789209
rsrp,20,20,0.4523809523809524,0.40476190476190477,678.528019233697,0.0,678.528019233697,0.3314994884397074,0.3314994884397074,1.7599163435602228,1.7599163435602228,1.0,7.0,0,0,0,0.20014267944098443,0.12604680320440792
rsrp,21,21,0.2619047619047619,0.2619047619047619,590.9810843848741,35.0,625.9810843848741,0.41775262622179893,0.3832698676011093,2.5640568001932467,2.775132909569238,1.0,6.0,1,0,1,0.17912823643396325,0.13024571025719434
rsrp,22,22,0.35714285714285715,0.35714285714285715,683.427697993339,35.0,718.427697993339,0.32667221872577434,0.2921894601050847,1.6460794590848111,1.7815916447042928,1.0,7.0,1,1,0,0.23234965135973598,0.13877324154114037
rsrp,23,23,0.2857142857142857,0.21428571428571427,700.4872070671904,0.0,700.4872070671904,0.3098648206234577,0.3098648206234577,3.377325938519722,3.377325938519722,1.0,7.0,0,0,0,0.2387193511980756,0.18308365471997493
sinr,0,0,0.2619047619047619,0.2619047619047619,688.966164549225,0.0,688.966164549225,0.321215601429335,0.321215601429335,1.732682568925782,1.732682568925782,1.0,7.0,0,0,0,0.20657219382942324,0.15315886895902617
sinr,1,1,0.21428571428571427,0.21428571428571427,696.9970740214377,0.0,696.9970740214377,0.31330337534833724,0.31330337534833724,2.7697534142301135,2.7697534142301135,1.0,7.0,0,0,0,0.25193795638907607,0.1740183740816563
sinr,2,2,0.23809523809523808,0.2857142857142857,691.2715160586506,0.0,691.2715160586506,0.3189443191540388,0.3189443191540388,1.7714834360578762,1.7714834360578762,1.0,7.0,0,0,0,0.2020671428883154,0.15914679495753425
sinr,3,3,0.23809523809523808,0.14285714285714285,710.8493338910008,0.0,710.8493338910008,0.29965582867881696,0.29965582867881696,3.081081894942803,3.081081894942803,1.0,7.0,0,0,0,0.25009332636937703,0.2099982698467552
sinr,4,4,0.14285714285714285,0.14285714285714285,679.4740646414765,0.0,679.4740646414765,0.33056742399854533,0.33056742399854533,2.8573750354033534,2.8573750354033534,1.0,7.0,0,0,0,0.18065485198079465,0.12850406400383507
sinr,5,5,0.11904761904761904,0.11904761904761904,696.9074223675143,0.0,696.9074223675143,0.3133917021009711,0.3133917021009711,2.853817166926226,2.853817166926226,1.0,7.0,0,0,0,0.233498069635428,0.17378551264289424
sinr,6,6,0.4523809523809524,0.40476190476190477,674.9826587332172,0.0,674.9826587332172,0.3349924544500323,0.3349924544500323,1.6390176091842676,1.6390176091842676,1.0,7.0,0,0,0,0.19493310233542363,0.11683807463173321
sinr,7,7,0.21428571428571427,0.21428571428571427,674.862253516949,0.0,674.862253516949,0.33511108027886805,0.33511108027886805,2.7208720527427728,2.7208720527427728,1.0,7.0,0,0,0,0.1508998223755631,0.11652533381025709
sinr,8,8,0.3333333333333333,0.30952380952380953,679.8548936863228,0.0,679.8548936863228,0.3301922229691401,0.3301922229691401,1.7335956977747216,1.7335956977747216,1.0,7.0,0,0,0,0.18193210556469663,0.12949323035408525
sinr,9,9,0.16666666666666666,0.16666666666666666,686.5617759473765,0.0,686.5617759473765,0.3235844571947029,0.3235844571947029,2.930116305890616,2.930116305890616,1.0,7.0,0,0,0,0.1905074730160447,0.14691370375941942
sinr,10,10,0.11904761904761904,0.11904761904761904,677.7019991654463,0.0,677.7019991654463,0.3323133013148312,0.3323133013148312,2.894509563319282,2.894509563319282,1.0,7.0,0,0,0,0.17300982122256925,0.12390129653362665
sinr,11,11,0.11904761904761904,0.047619047619047616,686.3993478545364,0.0,686.3993478545364,0.32374448487237795,0.32374448487237795,3.0709042073035064,3.0709042073035064,1.0,7.0,0,0,0,0.17800974639483055,0.14649181260918534
sinr,12,12,0.16666666666666666,0.14285714285714285,686.9784020622056,0.0,686.9784020622056,0.3231739881160535,0.3231739881160535,2.6590751416094762,2.6590751416094762,1.0,7.0,0,0,0,0.1907074389791975,0.14799584951222225
sinr,13,13,0.16666666666666666,0.14285714285714285,692.3865509820611,0.0,692.3865509820611,0.3178457625792502,0.3178457625792502,3.018524492929981,3.018524492929981,1.0,7.0,0,0,0,0.21945461689054355,0.16204298956379506
sinr,14,14,0.07142857142857142,0.09523809523809523,703.5845560515554,0.0,703.5845560515554,0.3068132452694035,0.3068132452694035,2.9816395133212703,2.9816395133212703,1.0,7.0,0,0,0,0.21733808865883644,0.19112871701702702
sinr,15,15,0.3333333333333333,0.35714285714285715,687.0475474804546,0.0,687.0475474804546,0.32310586455127627,0.32310586455127627,1.6355789188474101,1.6355789188474101,1.0,7.0,0,0,0,0.21103762201583298,0.1481754480011806
sinr,16,16,0.19047619047619047,0.2619047619047619,687.3981532797916,0.0,687.3981532797916,0.3227604401184319,0.3227604401184319,1.7174964497219487,1.7174964497219487,1.0,7.0,0,0,0,0.19417762353393114,0.14908611241504335
