policy,active_count_hint,mean_predicted_active_score,attention_association,attention_interference,attention_load,attention_temporal
flat_mlp,1,0.43120953051840466,,,,
agg_gcn,1,0.43521063799787657,,,,
ml_gcn,1,0.4264818823252335,,,,
attn_ml_gcn,1,0.42574149151333335,0.24171911644023156,0.27301229900537405,0.24215443337126655,0.24311415118312782
