policy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,energy_gap_with_switching_vs_oracle
oracle,1.0,204.0503656479899,77.29166666666667,281.3420323146566,0.7989651569970543,0.7228157317096979,0.0,0.38891307464818636,1.0,1.375,2.2083333333333335,1.0833333333333333,1.125,0.536714099416785,0.0
attn_ml_gcn_search,0.8581349206349206,204.30871953741078,83.125,287.4337195374108,0.7987106211454081,0.7168140694212702,0.0010167693154203778,0.41657431221825786,1.0,1.375,2.375,1.1666666666666667,1.2083333333333333,0.5384566278664548,0.021652247169172342
ml_gcn_search,0.8581349206349206,204.30871953741078,83.125,287.4337195374108,0.7987106211454081,0.7168140694212702,0.0010167693154203778,0.41657431221825786,1.0,1.375,2.375,1.1666666666666667,1.2083333333333333,0.5384566278664548,0.021652247169172342
agg_gcn_search,0.8561507936507936,204.5927828820796,80.20833333333333,284.80111621541295,0.7984307557812024,0.7194077672754552,0.0021265233220547817,0.40171577639934974,1.0,1.375,2.2916666666666665,1.125,1.1666666666666667,0.5407759835313214,0.012294941755761792
flat_mlp_search,0.8859126984126985,204.62596056587392,83.125,287.7509605658739,0.798398068408006,0.7165015166838681,0.0022795233201548704,0.4178370662229924,1.0,1.375,2.375,1.1666666666666667,1.2083333333333333,0.5428136334846395,0.02277984629061577
agg_gcn_pruned,0.5625,214.1042678693407,56.875,270.97926786934073,0.789059834611487,0.7330253518528663,0.04625281140932871,0.3263382454252959,1.0,1.4166666666666667,1.625,0.7916666666666666,0.8333333333333334,0.5888061114858782,-0.03683333187031936
agg_gcn_stable,0.5059523809523809,215.5669858502683,39.375,254.9419858502683,0.787618733152445,0.7488256297041692,0.05291756532974109,0.2530550900782743,1.0,1.4166666666666667,1.125,0.5416666666666666,0.5833333333333334,0.6068623832921284,-0.09383612625241196
attn_ml_gcn_stable,0.5059523809523809,218.76622779705068,33.541666666666664,252.30789446371736,0.7844667706432998,0.7514207936318056,0.07031695912657145,0.2348700810610612,1.0,1.4583333333333333,0.9583333333333334,0.4583333333333333,0.5,0.5877820863289018,-0.10319872083125878
ml_gcn_stable,0.5059523809523809,218.76622779705068,33.541666666666664,252.30789446371736,0.7844667706432998,0.7514207936318056,0.07031695912657145,0.2348700810610612,1.0,1.4583333333333333,0.9583333333333334,0.4583333333333333,0.5,0.5877820863289018,-0.10319872083125878
attn_ml_gcn_pruned,0.5466269841269841,220.442220714521,56.875,277.317220714521,0.782815546094068,0.7267810633354473,0.0793278886520165,0.36576575443309783,1.0,1.5,1.625,0.7916666666666666,0.8333333333333334,0.5490740623080238,-0.014305760028185873
ml_gcn_pruned,0.5466269841269841,220.442220714521,56.875,277.317220714521,0.782815546094068,0.7267810633354473,0.0793278886520165,0.36576575443309783,1.0,1.5,1.625,0.7916666666666666,0.8333333333333334,0.5490740623080238,-0.014305760028185873
flat_mlp_pruned,0.5466269841269841,220.47079805179854,58.333333333333336,278.8041313851319,0.7827873910819719,0.7253161267141558,0.07887436169477645,0.3769503385246475,1.0,1.5,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.5447630862178706,-0.009020695943101344
attn_ml_gcn,0.5674603174603174,222.12431578877423,48.125,270.24931578877425,0.78115830956771,0.7337445164642618,0.08711944153719946,0.3232260060620083,1.0,1.5,1.375,0.6666666666666666,0.7083333333333334,0.5632023909838595,-0.03942786804595234
ml_gcn,0.5674603174603174,222.12431578877423,48.125,270.24931578877425,0.78115830956771,0.7337445164642618,0.08711944153719946,0.3232260060620083,1.0,1.5,1.375,0.6666666666666666,0.7083333333333334,0.5632023909838595,-0.03942786804595234
flat_mlp_stable,0.46428571428571425,222.16112349199628,35.0,257.1611234919963,0.7811220458206933,0.7466392872000037,0.0880224862093752,0.2601813087748242,1.0,1.5,1.0,0.5,0.5,0.5679456121750366,-0.08594844013786053
rsrp_sleep,0.314484126984127,223.57984190678522,75.83333333333333,299.41317524011856,0.7797242936878964,0.7050116500097353,0.10542694372046658,0.5018091276039018,1.0,1.625,2.1666666666666665,1.0833333333333333,1.0833333333333333,0.4382481048701512,0.06423193426445065
sinr_sleep,0.314484126984127,223.57984190678522,75.83333333333333,299.41317524011856,0.7797242936878964,0.7050116500097353,0.10542694372046658,0.5018091276039018,1.0,1.625,2.1666666666666665,1.0833333333333333,1.0833333333333333,0.4382481048701512,0.06423193426445065
agg_gcn,0.45337301587301587,226.37982728802317,49.583333333333336,275.9631606213565,0.7769656874009624,0.7281151126883186,0.10428485680259443,0.3416599369556667,1.0,1.5416666666666667,1.4166666666666667,0.7083333333333334,0.7083333333333334,0.5642091951334393,-0.019118621021704585
agg_gcn_stable_search,0.4384920634920635,227.83545649805032,21.875,249.71045649805032,0.7755315699526598,0.7539798458147288,0.12308945199003966,0.23294752066061875,1.0,1.5833333333333333,0.625,0.2916666666666667,0.3333333333333333,0.5292857450650699,-0.1124310347670664
flat_mlp,0.4930555555555555,227.84469109419766,49.583333333333336,277.428024427531,0.7755224718283767,0.726671897115733,0.11368818016627326,0.35839841496406805,1.0,1.5833333333333333,1.4166666666666667,0.7083333333333334,0.7083333333333334,0.5256117238963872,-0.013911920145469466
ml_gcn_stable_search,0.42658730158730157,228.06275464211987,21.875,249.93775464211987,0.7753076308944632,0.7537559067565321,0.12399552836465316,0.23385359703523226,1.0,1.5833333333333333,0.625,0.2916666666666667,0.3333333333333333,0.5321874860654606,-0.1116231279562727
attn_ml_gcn_stable_search,0.42658730158730157,228.15044208020956,21.875,250.02544208020956,0.7752212393298428,0.7536695151919117,0.12446215711397128,0.23432022578455036,1.0,1.5833333333333333,0.625,0.2916666666666667,0.3333333333333333,0.5326284767888062,-0.11131145238697271
flat_mlp_stable_search,0.4444444444444444,228.35832562107097,21.875,250.23332562107097,0.7750164279595361,0.753464703821605,0.12558372196014103,0.23544179063072013,1.0,1.5833333333333333,0.625,0.2916666666666667,0.3333333333333333,0.5350724426455756,-0.11057255269555043
greedy_sleep,0.31845238095238093,237.79970045272418,90.41666666666667,328.21636711939084,0.7657145808347545,0.6766341210646396,0.18746122811134194,0.6477623020622931,1.0,1.7916666666666667,2.5833333333333335,1.2916666666666667,1.2916666666666667,0.38818418849510355,0.1666097824739866
load_sleep,0.31845238095238093,237.79970045272418,90.41666666666667,328.21636711939084,0.7657145808347545,0.6766341210646396,0.18746122811134194,0.6477623020622931,1.0,1.7916666666666667,2.5833333333333335,1.2916666666666667,1.2916666666666667,0.38818418849510355,0.1666097824739866
rsrp,0.2123015873015873,687.3252372570483,0.0,687.3252372570483,0.3228322785644843,0.3228322785644843,2.479604451147567,2.479604451147567,1.0,7.0,0.0,0.0,0.0,0.20537751214506608,1.4430236449288703
sinr,0.2123015873015873,687.3252372570483,0.0,687.3252372570483,0.3228322785644843,0.3228322785644843,2.479604451147567,2.479604451147567,1.0,7.0,0.0,0.0,0.0,0.20537751214506608,1.4430236449288703
load_aware,0.21626984126984125,692.017257230062,0.0,692.017257230062,0.3182095987881163,0.3182095987881163,2.501603074235486,2.501603074235486,1.0,7.0,0.0,0.0,0.0,0.1958813808740413,1.4597009253707989
