policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,mean_active_load
rsrp,0,0,0.3333333333333333,0.3333333333333333,688.454479163049,0.0,688.454479163049,0.32171972496251333,0.32171972496251333,1.801128936762283,1.801128936762283,1.0,7.0,0,0,0,0.19395198043494322,0.15182981600791953
rsrp,1,1,0.09523809523809523,0.09523809523809523,685.4496332654232,0.0,685.4496332654232,0.324680164270519,0.324680164270519,2.839959071286952,2.839959071286952,1.0,7.0,0,0,0,0.19876495483938145,0.144025021468632
rsrp,2,2,0.19047619047619047,0.16666666666666666,702.6040090376065,0.0,702.6040090376065,0.3077793014407818,0.3077793014407818,3.213038116572328,3.213038116572328,1.0,7.0,0,0,0,0.24731506770055214,0.18858184165612082
rsrp,3,3,0.35714285714285715,0.2857142857142857,695.5813258652053,0.0,695.5813258652053,0.3146982011180244,0.3146982011180244,1.6646395268780523,1.6646395268780523,1.0,7.0,0,0,0,0.2195841728620852,0.1703411061433904
rsrp,4,4,0.11904761904761904,0.14285714285714285,670.5473961734829,0.0,670.5473961734829,0.33936217125765233,0.33936217125765233,3.0342627411419585,3.0342627411419585,1.0,7.0,0,0,0,0.1800442285155474,0.1053179121389164
rsrp,5,5,0.14285714285714285,0.14285714285714285,702.5411827241797,0.0,702.5411827241797,0.3078411992865224,0.3078411992865224,2.7385732846217836,2.7385732846217836,1.0,7.0,0,0,0,0.24867912526030908,0.18841865642644082
rsrp,6,6,0.23809523809523808,0.23809523809523808,677.9171716417844,0.0,677.9171716417844,0.332101308727306,0.332101308727306,2.697026177095473,2.697026177095473,1.0,7.0,0,0,0,0.16485068485841042,0.124460186082557
rsrp,7,7,0.16666666666666666,0.16666666666666666,680.044186046156,0.0,680.044186046156,0.3300057280333438,0.3300057280333438,3.235388686027812,3.235388686027812,1.0,7.0,0,0,0,0.16130902877584494,0.12998489882118477
rsrp,8,8,0.35714285714285715,0.3333333333333333,683.7323472166005,0.0,683.7323472166005,0.32637207170778276,0.32637207170778276,1.6953313840685635,1.6953313840685635,1.0,7.0,0,0,0,0.18623285945254356,0.13956453822493642
rsrp,9,9,0.14285714285714285,0.14285714285714285,677.8812810812062,0.0,677.8812810812062,0.33213666888551113,0.33213666888551113,3.3218620290860423,3.3218620290860423,1.0,7.0,0,0,0,0.21030727921641462,0.12436696384728887
rsrp,10,10,0.3333333333333333,0.3333333333333333,677.1108772294804,0.0,677.1108772294804,0.33289568745864,0.33289568745864,1.677277703746699,1.677277703746699,1.0,7.0,0,0,0,0.184908782597246,0.12236591488176744
rsrp,11,11,0.35714285714285715,0.35714285714285715,676.4249148843413,0.0,676.4249148843413,0.3335715124292204,0.3335715124292204,1.7594837142023037,1.7594837142023037,1.0,7.0,0,0,0,0.1806748469313039,0.12058419450478264
rsrp,12,12,0.2857142857142857,0.2619047619047619,753.4401538833164,0.0,753.4401538833164,0.2576944296716095,0.2576944296716095,1.7578953777760076,1.7578953777760076,1.0,7.0,0,0,0,0.43737460319164867,0.32062377632030226
rsrp,13,13,0.16666666666666666,0.19047619047619047,689.2567129640047,0.0,689.2567129640047,0.3209293468334929,0.3209293468334929,2.8146286337434256,2.8146286337434256,1.0,7.0,0,0,0,0.21550307923268117,0.15391354016624592
rsrp,14,14,0.42857142857142855,0.38095238095238093,687.773417343712,0.0,687.773417343712,0.32239072182885514,0.32239072182885514,1.8055459396964506,1.8055459396964506,1.0,7.0,0,0,0,0.1869349314270629,0.15006082426938194
rsrp,15,15,0.14285714285714285,0.11904761904761904,680.6182442201798,0.0,680.6182442201798,0.3294401534776554,0.3294401534776554,3.0417418071468205,3.0417418071468205,1.0,7.0,0,0,0,0.18241084196203175,0.1314759590134539
rsrp,16,16,0.2619047619047619,0.2619047619047619,674.7462662399995,0.0,674.7462662399995,0.3352253534581286,0.3352253534581286,1.720754350761759,1.720754350761759,1.0,7.0,0,0,0,0.17288205321656183,0.11622406815584298
rsrp,17,17,0.19047619047619047,0.19047619047619047,675.5624246770409,0.0,675.5624246770409,0.33442125647582177,0.33442125647582177,2.698597688853439,2.698597688853439,1.0,7.0,0,0,0,0.1876063867038479,0.11834396020010621
rsrp,18,18,0.14285714285714285,0.09523809523809523,676.226835802891,0.0,676.226835802891,0.33376666423360496,0.33376666423360496,2.981890440035862,2.981890440035862,1.0,7.0,0,0,0,0.16479430432185238,0.12006970338413228
rsrp,19,19,0.16666666666666666,0.14285714285714285,679.7560921353245,0.0,679.7560921353245,0.3302895643986951,0.3302895643986951,3.0696732492760996,3.0696732492760996,1.0,7.0,0,0,0,0.15285209765147442,0.12923660294889472
rsrp,20,20,0.09523809523809523,0.09523809523809523,698.9983355576462,0.0,698.9983355576462,0.31133168910576725,0.31133168910576725,2.696800850929923,2.696800850929923,1.0,7.0,0,0,0,0.23420974913815462,0.17921645599388647
rsrp,21,21,0.11904761904761904,0.09523809523809523,691.2387673852184,0.0,691.2387673852184,0.31897658385692773,0.31897658385692773,2.878031877540257,2.878031877540257,1.0,7.0,0,0,0,0.2166251469490999,0.15906173346809951
rsrp,22,22,0.30952380952380953,0.3333333333333333,690.9867608457232,0.0,690.9867608457232,0.31922486616184903,0.31922486616184903,1.8262153930598228,1.8262153930598228,1.0,7.0,0,0,0,0.2125071091934892,0.15840717102785248
rsrp,23,23,0.21428571428571427,0.19047619047619047,678.9128787855908,0.0,678.9128787855908,0.3311203164673982,0.3311203164673982,2.5407598472314925,2.5407598472314925,1.0,7.0,0,0,0,0.18873697704909975,0.12704643840413182
sinr,0,0,0.3333333333333333,0.3333333333333333,688.454479163049,0.0,688.454479163049,0.32171972496251333,0.32171972496251333,1.801128936762283,1.801128936762283,1.0,7.0,0,0,0,0.19395198043494322,0.15182981600791953
sinr,1,1,0.09523809523809523,0.09523809523809523,685.4496332654232,0.0,685.4496332654232,0.324680164270519,0.324680164270519,2.839959071286952,2.839959071286952,1.0,7.0,0,0,0,0.19876495483938145,0.144025021468632
sinr,2,2,0.19047619047619047,0.16666666666666666,702.6040090376065,0.0,702.6040090376065,0.3077793014407818,0.3077793014407818,3.213038116572328,3.213038116572328,1.0,7.0,0,0,0,0.24731506770055214,0.18858184165612082
sinr,3,3,0.35714285714285715,0.2857142857142857,695.5813258652053,0.0,695.5813258652053,0.3146982011180244,0.3146982011180244,1.6646395268780523,1.6646395268780523,1.0,7.0,0,0,0,0.2195841728620852,0.1703411061433904
sinr,4,4,0.11904761904761904,0.14285714285714285,670.5473961734829,0.0,670.5473961734829,0.33936217125765233,0.33936217125765233,3.0342627411419585,3.0342627411419585,1.0,7.0,0,0,0,0.1800442285155474,0.1053179121389164
sinr,5,5,0.14285714285714285,0.14285714285714285,702.5411827241797,0.0,702.5411827241797,0.3078411992865224,0.3078411992865224,2.7385732846217836,2.7385732846217836,1.0,7.0,0,0,0,0.24867912526030908,0.18841865642644082
sinr,6,6,0.23809523809523808,0.23809523809523808,677.9171716417844,0.0,677.9171716417844,0.332101308727306,0.332101308727306,2.697026177095473,2.697026177095473,1.0,7.0,0,0,0,0.16485068485841042,0.124460186082557
sinr,7,7,0.16666666666666666,0.16666666666666666,680.044186046156,0.0,680.044186046156,0.3300057280333438,0.3300057280333438,3.235388686027812,3.235388686027812,1.0,7.0,0,0,0,0.16130902877584494,0.12998489882118477
sinr,8,8,0.35714285714285715,0.3333333333333333,683.7323472166005,0.0,683.7323472166005,0.32637207170778276,0.32637207170778276,1.6953313840685635,1.6953313840685635,1.0,7.0,0,0,0,0.18623285945254356,0.13956453822493642
sinr,9,9,0.14285714285714285,0.14285714285714285,677.8812810812062,0.0,677.8812810812062,0.33213666888551113,0.33213666888551113,3.3218620290860423,3.3218620290860423,1.0,7.0,0,0,0,0.21030727921641462,0.12436696384728887
sinr,10,10,0.3333333333333333,0.3333333333333333,677.1108772294804,0.0,677.1108772294804,0.33289568745864,0.33289568745864,1.677277703746699,1.677277703746699,1.0,7.0,0,0,0,0.184908782597246,0.12236591488176744
sinr,11,11,0.35714285714285715,0.35714285714285715,676.4249148843413,0.0,676.4249148843413,0.3335715124292204,0.3335715124292204,1.7594837142023037,1.7594837142023037,1.0,7.0,0,0,0,0.1806748469313039,0.12058419450478264
sinr,12,12,0.2857142857142857,0.2619047619047619,753.4401538833164,0.0,753.4401538833164,0.2576944296716095,0.2576944296716095,1.7578953777760076,1.7578953777760076,1.0,7.0,0,0,0,0.43737460319164867,0.32062377632030226
sinr,13,13,0.16666666666666666,0.19047619047619047,689.2567129640047,0.0,689.2567129640047,0.3209293468334929,0.3209293468334929,2.8146286337434256,2.8146286337434256,1.0,7.0,0,0,0,0.21550307923268117,0.15391354016624592
sinr,14,14,0.42857142857142855,0.38095238095238093,687.773417343712,0.0,687.773417343712,0.32239072182885514,0.32239072182885514,1.8055459396964506,1.8055459396964506,1.0,7.0,0,0,0,0.1869349314270629,0.15006082426938194
sinr,15,15,0.14285714285714285,0.11904761904761904,680.6182442201798,0.0,680.6182442201798,0.3294401534776554,0.3294401534776554,3.0417418071468205,3.0417418071468205,1.0,7.0,0,0,0,0.18241084196203175,0.1314759590134539
sinr,16,16,0.2619047619047619,0.2619047619047619,674.7462662399995,0.0,674.7462662399995,0.3352253534581286,0.3352253534581286,1.720754350761759,1.720754350761759,1.0,7.0,0,0,0,0.17288205321656183,0.11622406815584298
sinr,17,17,0.19047619047619047,0.19047619047619047,675.5624246770409,0.0,675.5624246770409,0.33442125647582177,0.33442125647582177,2.698597688853439,2.698597688853439,1.0,7.0,0,0,0,0.1876063867038479,0.11834396020010621
sinr,18,18,0.14285714285714285,0.09523809523809523,676.226835802891,0.0,676.226835802891,0.33376666423360496,0.33376666423360496,2.981890440035862,2.981890440035862,1.0,7.0,0,0,0,0.16479430432185238,0.12006970338413228
sinr,19,19,0.16666666666666666,0.14285714285714285,679.7560921353245,0.0,679.7560921353245,0.3302895643986951,0.3302895643986951,3.0696732492760996,3.0696732492760996,1.0,7.0,0,0,0,0.15285209765147442,0.12923660294889472
sinr,20,20,0.09523809523809523,0.09523809523809523,698.9983355576462,0.0,698.9983355576462,0.31133168910576725,0.31133168910576725,2.696800850929923,2.696800850929923,1.0,7.0,0,0,0,0.23420974913815462,0.17921645599388647
sinr,21,21,0.11904761904761904,0.09523809523809523,691.2387673852184,0.0,691.2387673852184,0.31897658385692773,0.31897658385692773,2.878031877540257,2.878031877540257,1.0,7.0,0,0,0,0.2166251469490999,0.15906173346809951
sinr,22,22,0.30952380952380953,0.3333333333333333,690.9867608457232,0.0,690.9867608457232,0.31922486616184903,0.31922486616184903,1.8262153930598228,1.8262153930598228,1.0,7.0,0,0,0,0.2125071091934892,0.15840717102785248
sinr,23,23,0.21428571428571427,0.19047619047619047,678.9128787855908,0.0,678.9128787855908,0.3311203164673982,0.3311203164673982,2.5407598472314925,2.5407598472314925,1.0,7.0,0,0,0,0.18873697704909975,0.12704643840413182
load_aware,0,0,0.35714285714285715,0.35714285714285715,690.6934128526382,0.0,690.6934128526382,0.31951387896291805,0.31951387896291805,1.8102385324366759,1.8102385324366759,1.0,7.0,0,0,0,0.18945861545296513,0.15764522818867052
load_aware,1,1,0.11904761904761904,0.11904761904761904,689.606674471674,0.0,689.606674471674,0.32058455717076456,0.32058455717076456,2.8632472420218464,2.8632472420218464,1.0,7.0,0,0,0,0.18804179758004663,0.15482253109525682
load_aware,2,2,0.16666666666666666,0.16666666666666666,705.9025474192625,0.0,705.9025474192625,0.30452950993176103,0.30452950993176103,3.2328172065748584,3.2328172065748584,1.0,7.0,0,0,0,0.24731506770055214,0.19714947381626616
load_aware,3,3,0.3333333333333333,0.3333333333333333,712.1021890723998,0.0,712.1021890723998,0.2984214885986209,0.2984214885986209,1.7279278060239573,1.7279278060239573,1.0,7.0,0,0,0,0.2590853908161894,0.2132524391490906
load_aware,4,4,0.14285714285714285,0.14285714285714285,679.9328107410483,0.0,679.9328107410483,0.3301154573979819,0.3301154573979819,3.09072888882394,3.09072888882394,1.0,7.0,0,0,0,0.15523708435732278,0.12969561231441126
load_aware,5,5,0.14285714285714285,0.14285714285714285,710.9233086299299,0.0,710.9233086299299,0.2995829471626306,0.2995829471626306,2.7831787721720795,2.7831787721720795,1.0,7.0,0,0,0,0.2317657768125475,0.2101904120257921
load_aware,6,6,0.23809523809523808,0.23809523809523808,677.9171716417844,0.0,677.9171716417844,0.332101308727306,0.332101308727306,2.697026177095473,2.697026177095473,1.0,7.0,0,0,0,0.16485068485841042,0.124460186082557
load_aware,7,7,0.16666666666666666,0.16666666666666666,682.3401977476946,0.0,682.3401977476946,0.3277436475392172,0.3277436475392172,3.2496884950449627,3.2496884950449627,1.0,7.0,0,0,0,0.16224137836283925,0.13594856557842713
load_aware,8,8,0.3333333333333333,0.3333333333333333,686.1938639384317,0.0,686.1938639384317,0.32394693208036285,0.32394693208036285,1.7050348934897135,1.7050348934897135,1.0,7.0,0,0,0,0.18623285945254356,0.14595808815177067
load_aware,9,9,0.14285714285714285,0.14285714285714285,681.8942319408046,0.0,681.8942319408046,0.3281830227184191,0.3281830227184191,3.3474467744223118,3.3474467744223118,1.0,7.0,0,0,0,0.21030727921641462,0.1347902128332587
load_aware,10,10,0.3333333333333333,0.3333333333333333,677.6975645783368,0.0,677.6975645783368,0.3323176703661706,0.3323176703661706,1.6795974493171595,1.6795974493171595,1.0,7.0,0,0,0,0.184908782597246,0.12388977812555012
load_aware,11,11,0.38095238095238093,0.38095238095238093,677.1292413468913,0.0,677.1292413468913,0.33287759473212686,0.33287759473212686,1.7623570226214955,1.7623570226214955,1.0,7.0,0,0,0,0.14645155739674082,0.12241361388802911
load_aware,12,12,0.30952380952380953,0.30952380952380953,782.4424528699037,0.0,782.4424528699037,0.22912073608876482,0.22912073608876482,1.8640555099480636,1.8640555099480636,1.0,7.0,0,0,0,0.4187840666063765,0.39595442303871115
load_aware,13,13,0.19047619047619047,0.19047619047619047,690.2750671270694,0.0,690.2750671270694,0.3199260422393405,0.3199260422393405,2.820264622304224,2.820264622304224,1.0,7.0,0,0,0,0.19611562184427156,0.15655861591446593
load_aware,14,14,0.35714285714285715,0.35714285714285715,693.3105025852283,0.0,693.3105025852283,0.3169354654332726,0.3169354654332726,1.8281326617554188,1.8281326617554188,1.0,7.0,0,0,0,0.1939884547136151,0.1644428638577358
load_aware,15,15,0.11904761904761904,0.11904761904761904,681.822982715569,0.0,681.822982715569,0.32825321899943943,0.32825321899943943,3.0488959526385746,3.0488959526385746,1.0,7.0,0,0,0,0.14693228147836135,0.13460514991056857
load_aware,16,16,0.23809523809523808,0.23809523809523808,679.3428310753403,0.0,679.3428310753403,0.33069671815237406,0.33069671815237406,1.7392889087134495,1.7392889087134495,1.0,7.0,0,0,0,0.16276611326612755,0.12816319759828657
load_aware,17,17,0.19047619047619047,0.19047619047619047,683.6673545126462,0.0,683.6673545126462,0.3264361039284274,0.3264361039284274,2.74297090095537,2.74297090095537,1.0,7.0,0,0,0,0.16469127496842167,0.1393957260068732
load_aware,18,18,0.09523809523809523,0.09523809523809523,674.2687546490478,0.0,674.2687546490478,0.33569580822753914,0.33569580822753914,2.970360485567188,2.970360485567188,1.0,7.0,0,0,0,0.14192122580878588,0.114983778309215
load_aware,19,19,0.14285714285714285,0.14285714285714285,682.8884115761296,0.0,682.8884115761296,0.3272035353929758,0.3272035353929758,3.0884263237743186,3.0884263237743186,1.0,7.0,0,0,0,0.14785646201384367,0.13737249760033654
load_aware,20,20,0.09523809523809523,0.09523809523809523,702.3896798382661,0.0,702.3896798382661,0.3079904632135309,0.3079904632135309,2.7147366939564885,2.7147366939564885,1.0,7.0,0,0,0,0.26291118356235765,0.1880251424370552
load_aware,21,21,0.09523809523809523,0.09523809523809523,695.7897608212795,0.0,695.7897608212795,0.314492846481498,0.314492846481498,2.903564151556489,2.903564151556489,1.0,7.0,0,0,0,0.1855212560126257,0.17088249563968697
load_aware,22,22,0.30952380952380953,0.30952380952380953,689.5656997723372,0.0,689.5656997723372,0.3206249263326727,0.3206249263326727,1.8204030896878074,1.8204030896878074,1.0,7.0,0,0,0,0.19572863771479487,0.1547161033047721
load_aware,23,23,0.19047619047619047,0.19047619047619047,680.3174615977745,0.0,680.3174615977745,0.3297364910366754,0.3297364910366754,2.548085220749796,2.548085220749796,1.0,7.0,0,0,0,0.15804028838359158,0.13069470544876496
rsrp_sleep,0,0,0.40476190476190477,0.40476190476190477,245.3727258368146,0.0,245.3727258368146,0.758253472081956,0.758253472081956,-0.0016469302817054437,-0.0016469302817054437,1.0,2.0,0,0,0,0.24547931382170107,0.23066114397104184
rsrp_sleep,1,1,0.0,0.0,186.65324404407954,105.0,291.65324404407954,0.816105178281695,0.7126569024196261,0.045650596146224055,0.6338713536136111,1.0,1.0,3,1,2,0.8846044371650829,0.8846044371650829
rsrp_sleep,2,2,0.0,0.0,170.191504256547,70.0,240.191504256547,0.8323236411265547,0.7633581238851754,0.020522634836311986,0.4402649994778407,1.0,1.0,2,1,1,0.5853000773917637,0.5853000773917637
rsrp_sleep,3,3,0.3333333333333333,0.3333333333333333,261.7529598177515,105.0,366.7529598177515,0.7421153105243827,0.6386670346623138,0.0027257159903475055,0.4049607098268765,1.0,2.0,3,2,1,0.3912776388814121,0.37957236197955896
rsrp_sleep,4,4,1.0,1.0,166.21311976910914,105.0,271.21311976910914,0.8362432317545723,0.7327949558925032,0.0,0.6317190853878332,1.0,1.0,3,1,2,0.5129658139838027,0.5129658139838027
rsrp_sleep,5,5,0.0,0.0,259.7718331150461,35.0,294.7718331150461,0.7440671594925654,0.7095844008718758,0.38237595070982044,0.5686284696787115,1.0,2.0,1,1,0,0.3643711624493818,0.3615621192276918
rsrp_sleep,6,6,0.0,0.0,187.0541335325335,105.0,292.0541335325335,0.8157102132684398,0.7122619374063709,0.02010106415936107,0.5927193202435209,1.0,1.0,3,1,2,0.8918933369551549,0.8918933369551549
rsrp_sleep,7,7,0.0,0.0,160.63486906192978,0.0,160.63486906192978,0.8417390452591825,0.8417390452591825,0.0004513250265175301,0.0004513250265175301,1.0,1.0,0,0,0,0.4115430738532687,0.4115430738532687
rsrp_sleep,8,8,0.9761904761904762,0.9523809523809523,253.26724701942925,35.0,288.26724701942925,0.7504756187000696,0.71599286007938,-0.0015988533714073406,0.1363741397543877,1.0,2.0,1,1,0,0.313154727086418,0.3024295183584479
rsrp_sleep,9,9,0.0,0.0,169.0611993903113,105.0,274.0611993903113,0.8334372419799889,0.72998896611792,0.0778571390426136,0.7472892737229521,1.0,1.0,3,1,2,0.5647490798238417,0.5647490798238417
rsrp_sleep,10,10,0.47619047619047616,0.5,254.38389440085993,35.0,289.38389440085996,0.7493754734966896,0.714892714876,0.005826891244666084,0.14421592438875627,1.0,2.0,1,1,0,0.3198330696960893,0.31258085818963577
rsrp_sleep,11,11,0.35714285714285715,0.35714285714285715,249.9637610366504,70.0,319.9637610366504,0.7537302846929553,0.684764767451576,0.019730220669553225,0.3052960768994194,1.0,2.0,2,1,1,0.28062394104861926,0.2723978276059127
rsrp_sleep,12,12,0.0,0.0,292.6094601844062,70.0,362.6094601844062,0.7117148175523091,0.6427493003109298,0.07106884810533044,0.32729713040393776,1.0,2.0,2,1,1,0.6713593481966653,0.6600860016764197
