policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,energy_saving_vs_all_on,energy_gap_vs_oracle,served_ratio,active_bs,max_load,mean_active_load
rsrp,0,0,0.42,0.4,731.2447058852695,0.27956186612288725,1.7091766508519883,1.0,7.0,0.36089916495576707,0.26297326203966087
rsrp,1,1,0.42,0.36,723.2795645694432,0.28740929599069637,1.8200540976009518,1.0,7.0,0.3128701539386796,0.24228458329725497
rsrp,2,2,0.28,0.28,728.4754880975452,0.28229015950980774,1.6196045622939408,1.0,7.0,0.34110728854471156,0.2557804885650523
rsrp,3,3,0.36,0.32,753.0752986876702,0.2580538929185516,1.7009141348197816,1.0,7.0,0.3491606292586144,0.3196761004874551
rsrp,4,4,0.06,0.06,676.5622015583766,0.33343625462228904,2.976651546295374,1.0,7.0,0.16068523486302538,0.12094078326851086
rsrp,5,5,0.22,0.14,721.0759365405643,0.289580358088114,3.0204708027702316,1.0,7.0,0.33044067243333186,0.2365608741313355
rsrp,6,6,0.38,0.36,729.5284985048137,0.2812527108326959,1.712927276154739,1.0,7.0,0.2943935061995486,0.2585155805319836
rsrp,7,7,0.3,0.34,733.3495513479376,0.2774881267508004,1.5726111242547607,1.0,7.0,0.297724792150935,0.268440393111526
rsrp,8,8,0.22,0.26,714.3418334964932,0.29621494236798696,1.5314383641592515,1.0,7.0,0.28806338952542776,0.21906969739348875
rsrp,9,9,0.4,0.38,767.1302116021799,0.24420668807667006,1.7520784225421275,1.0,7.0,0.5152324984289063,0.35618236779786994
rsrp,10,10,0.38,0.36,723.843323109641,0.28685386885749653,1.7057504001988706,1.0,7.0,0.30399159553634136,0.24374889119387236
rsrp,11,11,0.1,0.1,761.9211958453632,0.2493387233050609,3.0430776894590723,1.0,7.0,0.4289630952183707,0.34265245674120326
rsrp,12,12,0.28,0.26,743.5108183905772,0.2674770262161801,1.6209473230776352,1.0,7.0,0.4165568307886005,0.29483329452097967
rsrp,13,13,0.36,0.34,720.1581221257813,0.2904846087430726,1.5565387692120993,1.0,7.0,0.3064246520997167,0.2341769405864449
rsrp,14,14,0.24,0.24,756.695893963871,0.2544868039764818,1.7167165744085486,1.0,7.0,0.4089070842652004,0.32908024406200254
sinr,0,0,0.42,0.4,731.2447058852695,0.27956186612288725,1.7091766508519883,1.0,7.0,0.36089916495576707,0.26297326203966087
sinr,1,1,0.42,0.36,723.2795645694432,0.28740929599069637,1.8200540976009518,1.0,7.0,0.3128701539386796,0.24228458329725497
sinr,2,2,0.28,0.28,728.4754880975452,0.28229015950980774,1.6196045622939408,1.0,7.0,0.34110728854471156,0.2557804885650523
sinr,3,3,0.36,0.32,753.0752986876702,0.2580538929185516,1.7009141348197816,1.0,7.0,0.3491606292586144,0.3196761004874551
sinr,4,4,0.06,0.06,676.5622015583766,0.33343625462228904,2.976651546295374,1.0,7.0,0.16068523486302538,0.12094078326851086
sinr,5,5,0.22,0.14,721.0759365405643,0.289580358088114,3.0204708027702316,1.0,7.0,0.33044067243333186,0.2365608741313355
sinr,6,6,0.38,0.36,729.5284985048137,0.2812527108326959,1.712927276154739,1.0,7.0,0.2943935061995486,0.2585155805319836
sinr,7,7,0.3,0.34,733.3495513479376,0.2774881267508004,1.5726111242547607,1.0,7.0,0.297724792150935,0.268440393111526
sinr,8,8,0.22,0.26,714.3418334964932,0.29621494236798696,1.5314383641592515,1.0,7.0,0.28806338952542776,0.21906969739348875
sinr,9,9,0.4,0.38,767.1302116021799,0.24420668807667006,1.7520784225421275,1.0,7.0,0.5152324984289063,0.35618236779786994
sinr,10,10,0.38,0.36,723.843323109641,0.28685386885749653,1.7057504001988706,1.0,7.0,0.30399159553634136,0.24374889119387236
sinr,11,11,0.1,0.1,761.9211958453632,0.2493387233050609,3.0430776894590723,1.0,7.0,0.4289630952183707,0.34265245674120326
sinr,12,12,0.28,0.26,743.5108183905772,0.2674770262161801,1.6209473230776352,1.0,7.0,0.4165568307886005,0.29483329452097967
sinr,13,13,0.36,0.34,720.1581221257813,0.2904846087430726,1.5565387692120993,1.0,7.0,0.3064246520997167,0.2341769405864449
sinr,14,14,0.24,0.24,756.695893963871,0.2544868039764818,1.7167165744085486,1.0,7.0,0.4089070842652004,0.32908024406200254
load_aware,0,0,0.36,0.36,741.7705152328756,0.26919161060800434,1.7481735511869199,1.0,7.0,0.3432678573963381,0.29031302657889774
load_aware,1,1,0.32,0.32,732.3330549801714,0.2784896010047573,1.8553534949308947,1.0,7.0,0.2862827171181571,0.2658001428056399
load_aware,2,2,0.28,0.28,743.1882379646555,0.26779483944368915,1.6725117462767887,1.0,7.0,0.3301302159132339,0.2939954232848194
load_aware,3,3,0.3,0.3,773.0018893745178,0.23842178386747018,1.7723811057039192,1.0,7.0,0.40335582100416967,0.37143347889485157
load_aware,4,4,0.08,0.08,678.0367667006905,0.3319834810830636,2.9853186455506813,1.0,7.0,0.14668260127228633,0.12477082259919627
load_aware,5,5,0.14,0.14,727.9985216607715,0.28276007718150586,3.0590687505661487,1.0,7.0,0.30134512711669215,0.25454161470330244
load_aware,6,6,0.32,0.32,729.0601253869223,0.2817141621803721,1.7111855180060862,1.0,7.0,0.2856275901342131,0.2572990269790191
load_aware,7,7,0.36,0.36,740.1446098428893,0.27079348783951795,1.5964483830925733,1.0,7.0,0.3540404201850506,0.2860898956958161
load_aware,8,8,0.28,0.28,725.5350012962995,0.2851871908410843,1.5711039878932151,1.0,7.0,0.28075154080126596,0.24814286050986895
load_aware,9,9,0.38,0.38,767.1302116021799,0.24420668807667006,1.7520784225421275,1.0,7.0,0.5152324984289063,0.35618236779786994
load_aware,10,10,0.32,0.32,720.6049395183078,0.29004439456324355,1.6936452147001573,1.0,7.0,0.28642353274493004,0.2353375052423579
load_aware,11,11,0.1,0.1,787.1921460545635,0.22444123541422312,3.1771760916814795,1.0,7.0,0.42241363542022525,0.40829128845341184
load_aware,12,12,0.24,0.24,760.519020318224,0.25072017702638033,1.68090287477912,1.0,7.0,0.37750111712423357,0.3390104423849974
load_aware,13,13,0.32,0.32,739.8525695498299,0.27108121226617743,1.626453440491743,1.0,7.0,0.3344794501198767,0.28533134948007743
load_aware,14,14,0.26,0.26,772.4498655407946,0.23896564971350287,1.77327704478667,1.0,7.0,0.4382895031699377,0.36999965075531044
oracle,0,0,1.0,1.0,269.91399975904335,0.7340748770846863,0.0,1.0,2.0,0.4642374869922879,0.4537636341731217
oracle,1,1,1.0,1.0,256.47719495336787,0.7473131084203272,0.0,1.0,2.0,0.3371812250356441,0.33161086321243516
oracle,2,2,1.0,1.0,278.086051071629,0.7260235950033211,0.0,1.0,2.0,0.5412233964634794,0.528055009742082
oracle,3,3,1.0,1.0,278.8223768312868,0.725298150905136,0.0,1.0,2.0,0.5370617801608671,0.5347488802844258
oracle,4,4,1.0,1.0,170.13363974237524,0.832380650500123,0.0,1.0,1.0,0.5842479953159135,0.5842479953159135
oracle,5,5,1.0,1.0,179.35111879029694,0.8232993903543873,0.0,1.0,1.0,0.7518385234599441,0.7518385234599441
oracle,6,6,1.0,1.0,268.90823978843844,0.7350657736074498,0.0,1.0,2.0,0.4508307180263736,0.44462036171307656
oracle,7,7,1.0,1.0,285.0603981432972,0.7191523171001998,0.0,1.0,2.0,0.5951796684681513,0.5914581649390656
oracle,8,8,1.0,1.0,282.18812024433487,0.7219821475425272,0.0,1.0,2.0,0.566528172116702,0.5653465476757717
oracle,9,9,1.0,1.0,278.74576731486184,0.7253736282612199,0.0,1.0,2.0,0.543033912430185,0.5340524301351077
