policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,mean_active_load
rsrp,0,0,0.46,0.46,836.9399868585259,0.0,836.9399868585259,0.17542858437583653,0.17542858437583653,0.8532581099524829,0.8532581099524829,1.0,7.0,0,0,0,0.6146009436434654,0.5375064593727946
rsrp,1,1,0.32,0.3,816.8014209763173,0.0,816.8014209763173,0.19526953598392383,0.19526953598392383,1.5195134255766858,1.5195134255766858,1.0,7.0,0,0,0,0.5821412881215142,0.48519849604238263
rsrp,2,2,0.48,0.46,888.7187605008185,0.0,888.7187605008185,0.12441501428490792,0.12441501428490792,0.9691282752822326,0.9691282752822326,1.0,7.0,0,0,0,0.8307651001025067,0.6719967805216065
rsrp,3,3,0.32,0.32,903.1030204578119,0.0,903.1030204578119,0.11024332959821487,0.11024332959821487,1.7698996532360216,1.7698996532360216,1.0,7.0,0,0,0,0.8261511166948182,0.7093584946956157
rsrp,4,4,0.4,0.4,862.0838397169459,0.0,862.0838397169459,0.15065631554980696,0.15065631554980696,1.7641599638702732,1.7641599638702732,1.0,7.0,0,0,0,0.7078152939448616,0.6028151680959637
rsrp,5,5,0.44,0.5,843.3636135724332,0.0,843.3636135724332,0.16909988810597712,0.16909988810597712,0.4671978013546203,0.4671978013546203,1.0,7.0,0,0,0,0.6715821175703535,0.5541912040842423
rsrp,6,6,0.46,0.44,896.2426100813548,0.0,896.2426100813548,0.11700235459965047,0.11700235459965047,1.055347335638888,1.055347335638888,1.0,7.0,0,0,0,0.8864190842932034,0.6915392469645582
rsrp,7,7,0.32,0.34,788.3622714451408,0.0,788.3622714451408,0.2232884025171027,0.2232884025171027,1.4601143589097305,1.4601143589097305,1.0,7.0,0,0,0,0.5673615616143156,0.411330575182184
rsrp,8,8,0.36,0.36,793.8278248822005,0.0,793.8278248822005,0.2179036208057138,0.2179036208057138,1.6550968694564352,1.6550968694564352,1.0,7.0,0,0,0,0.49446253446982635,0.42552681787584545
rsrp,9,9,0.44,0.44,871.5808527255464,0.0,871.5808527255464,0.14129965248714643,0.14129965248714643,0.9227615359114676,0.9227615359114676,1.0,7.0,0,0,0,0.7156920741413716,0.6274827343520684
rsrp,10,10,0.56,0.48,831.0986757680774,0.0,831.0986757680774,0.18118357067184487,0.18118357067184487,0.9569480220828305,0.9569480220828305,1.0,7.0,0,0,0,0.6963846848148363,0.5223342227742268
rsrp,11,11,0.62,0.58,853.5881885540841,0.0,853.5881885540841,0.1590264152176511,0.1590264152176511,0.9242164337169838,0.9242164337169838,1.0,7.0,0,0,0,0.8086172999434081,0.5807485416989197
rsrp,12,12,0.46,0.52,845.740714771243,0.0,845.740714771243,0.16675791648153399,0.16675791648153399,0.9654093925548325,0.9654093925548325,1.0,7.0,0,0,0,0.6154621270436361,0.5603654929123195
rsrp,13,13,0.4,0.42,833.3016954873918,0.0,833.3016954873918,0.17901310789419522,0.17901310789419522,0.9216661601406821,0.9216661601406821,1.0,7.0,0,0,0,0.6548548974182979,0.5280563519153033
rsrp,14,14,0.34,0.32,904.3362402139494,0.0,904.3362402139494,0.10902833476458187,0.10902833476458187,1.9560032815310229,1.9560032815310229,1.0,7.0,0,0,0,0.8289009146445389,0.7125616628933749
rsrp,15,15,0.26,0.22,767.607531004297,0.0,767.607531004297,0.243736422655865,0.243736422655865,1.6704553057977305,1.6704553057977305,1.0,7.0,0,0,0,0.44151419370735706,0.3574221584527195
rsrp,16,16,0.54,0.58,818.1616427866975,0.0,818.1616427866975,0.19392941597369706,0.19392941597369706,0.4742801413010691,0.4742801413010691,1.0,7.0,0,0,0,0.6299732220580699,0.4887315397057078
rsrp,17,17,0.38,0.38,896.1392225949108,0.0,896.1392225949108,0.11710421419220605,0.11710421419220605,1.8294025583807476,1.8294025583807476,1.0,7.0,0,0,0,0.7589631935160402,0.6912707080387293
rsrp,18,18,0.34,0.32,826.8091612964372,0.0,826.8091612964372,0.18540969330400275,0.18540969330400275,1.6148213278316317,1.6148213278316317,1.0,7.0,0,0,0,0.6325689303374811,0.5111926267439928
rsrp,19,19,0.42,0.44,843.5038149820582,0.0,843.5038149820582,0.1689617586383663,0.1689617586383663,0.92762416908231,0.92762416908231,1.0,7.0,0,0,0,0.6469734107137513,0.5545553635897614
sinr,0,0,0.46,0.46,836.9399868585259,0.0,836.9399868585259,0.17542858437583653,0.17542858437583653,0.8532581099524829,0.8532581099524829,1.0,7.0,0,0,0,0.6146009436434654,0.5375064593727946
sinr,1,1,0.32,0.3,816.8014209763173,0.0,816.8014209763173,0.19526953598392383,0.19526953598392383,1.5195134255766858,1.5195134255766858,1.0,7.0,0,0,0,0.5821412881215142,0.48519849604238263
sinr,2,2,0.48,0.46,888.7187605008185,0.0,888.7187605008185,0.12441501428490792,0.12441501428490792,0.9691282752822326,0.9691282752822326,1.0,7.0,0,0,0,0.8307651001025067,0.6719967805216065
sinr,3,3,0.32,0.32,903.1030204578119,0.0,903.1030204578119,0.11024332959821487,0.11024332959821487,1.7698996532360216,1.7698996532360216,1.0,7.0,0,0,0,0.8261511166948182,0.7093584946956157
sinr,4,4,0.4,0.4,862.0838397169459,0.0,862.0838397169459,0.15065631554980696,0.15065631554980696,1.7641599638702732,1.7641599638702732,1.0,7.0,0,0,0,0.7078152939448616,0.6028151680959637
sinr,5,5,0.44,0.5,843.3636135724332,0.0,843.3636135724332,0.16909988810597712,0.16909988810597712,0.4671978013546203,0.4671978013546203,1.0,7.0,0,0,0,0.6715821175703535,0.5541912040842423
sinr,6,6,0.46,0.44,896.2426100813548,0.0,896.2426100813548,0.11700235459965047,0.11700235459965047,1.055347335638888,1.055347335638888,1.0,7.0,0,0,0,0.8864190842932034,0.6915392469645582
sinr,7,7,0.32,0.34,788.3622714451408,0.0,788.3622714451408,0.2232884025171027,0.2232884025171027,1.4601143589097305,1.4601143589097305,1.0,7.0,0,0,0,0.5673615616143156,0.411330575182184
sinr,8,8,0.36,0.36,793.8278248822005,0.0,793.8278248822005,0.2179036208057138,0.2179036208057138,1.6550968694564352,1.6550968694564352,1.0,7.0,0,0,0,0.49446253446982635,0.42552681787584545
