policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,energy_saving_vs_all_on,energy_gap_vs_oracle,served_ratio,active_bs,max_load,mean_active_load
rsrp,0,0,0.48,0.44,834.2697142104365,0.178059394866565,1.1432689271620087,1.0,7.0,0.6591346413621088,0.5305706862608741
rsrp,1,1,0.4,0.38,789.1822563310435,0.2224805356344399,1.7937422849303062,1.0,7.0,0.5448339147200558,0.41346040605465856
rsrp,2,2,0.36,0.38,828.6973449803315,0.18354941381248124,1.0146622680330688,1.0,7.0,0.7844517461363695,0.516096999948913
rsrp,3,3,0.5,0.46,829.6984278756935,0.18256312524562218,1.0592659209703434,1.0,7.0,0.629637844724034,0.5186972152615414
rsrp,4,4,0.22,0.22,689.8348603141546,0.32035974353285257,1.6049266481285767,1.0,7.0,0.23481365071606525,0.15541522159520715
rsrp,5,5,0.36,0.34,735.1479191804958,0.2757163357827627,1.4694769331980766,1.0,7.0,0.4615761892812652,0.2731114783908982
rsrp,6,6,0.42,0.42,803.4121465142056,0.20846093939487134,1.0625997211378488,1.0,7.0,0.49065128262643387,0.45042115977715724
rsrp,7,7,0.44,0.42,803.0362637865715,0.2088312672053483,0.9620650738147878,1.0,7.0,0.5715763499755103,0.44944484100408116
rsrp,8,8,0.46,0.44,819.312561706629,0.19279550570775467,1.07816182304881,1.0,7.0,0.6786432848317132,0.49172093949773765
rsrp,9,9,0.46,0.48,861.524274566432,0.15120761126459897,1.0694371116300159,1.0,7.0,0.6682708202205301,0.6013617521206028
rsrp,10,10,0.24,0.28,757.962796488606,0.2532386241491566,1.499225712447701,1.0,7.0,0.5285817347913633,0.3323708999704053
rsrp,11,11,0.54,0.5,872.756758903038,0.14014112423346015,1.204631862686389,1.0,7.0,0.8492523062480374,0.6305370361117868
rsrp,12,12,0.54,0.54,827.3510089159402,0.18487585328478803,1.0135911285573775,1.0,7.0,0.6485869051803651,0.5126000231582861
rsrp,13,13,0.5,0.52,807.8477852809714,0.20409085193992968,0.9815064004119305,1.0,7.0,0.5818442080355394,0.46194229943109455
rsrp,14,14,0.48,0.44,797.9508674414037,0.21384150990994708,0.9428162419754259,1.0,7.0,0.6150221487637972,0.43623601932832096
sinr,0,0,0.48,0.44,834.2697142104365,0.178059394866565,1.1432689271620087,1.0,7.0,0.6591346413621088,0.5305706862608741
sinr,1,1,0.4,0.38,789.1822563310435,0.2224805356344399,1.7937422849303062,1.0,7.0,0.5448339147200558,0.41346040605465856
sinr,2,2,0.36,0.38,828.6973449803315,0.18354941381248124,1.0146622680330688,1.0,7.0,0.7844517461363695,0.516096999948913
sinr,3,3,0.5,0.46,829.6984278756935,0.18256312524562218,1.0592659209703434,1.0,7.0,0.629637844724034,0.5186972152615414
sinr,4,4,0.22,0.22,689.8348603141546,0.32035974353285257,1.6049266481285767,1.0,7.0,0.23481365071606525,0.15541522159520715
sinr,5,5,0.36,0.34,735.1479191804958,0.2757163357827627,1.4694769331980766,1.0,7.0,0.4615761892812652,0.2731114783908982
sinr,6,6,0.42,0.42,803.4121465142056,0.20846093939487134,1.0625997211378488,1.0,7.0,0.49065128262643387,0.45042115977715724
