policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,energy_saving_vs_all_on,energy_gap_vs_oracle,served_ratio,active_bs,max_load,mean_active_load
rsrp,0,0,0.46,0.46,836.9399868585259,0.17542858437583653,0.8532581099524829,1.0,7.0,0.6146009436434654,0.5375064593727946
rsrp,1,1,0.32,0.3,816.8014209763173,0.19526953598392383,1.5195134255766858,1.0,7.0,0.5821412881215142,0.48519849604238263
rsrp,2,2,0.48,0.46,888.7187605008185,0.12441501428490792,0.9691282752822326,1.0,7.0,0.8307651001025067,0.6719967805216065
rsrp,3,3,0.32,0.32,903.1030204578119,0.11024332959821487,1.7698996532360216,1.0,7.0,0.8261511166948182,0.7093584946956157
rsrp,4,4,0.4,0.4,862.0838397169459,0.15065631554980696,1.7641599638702732,1.0,7.0,0.7078152939448616,0.6028151680959637
rsrp,5,5,0.44,0.5,843.3636135724332,0.16909988810597712,0.4671978013546203,1.0,7.0,0.6715821175703535,0.5541912040842423
rsrp,6,6,0.46,0.44,896.2426100813548,0.11700235459965047,1.055347335638888,1.0,7.0,0.8864190842932034,0.6915392469645582
rsrp,7,7,0.32,0.34,788.3622714451408,0.2232884025171027,1.4601143589097305,1.0,7.0,0.5673615616143156,0.411330575182184
rsrp,8,8,0.36,0.36,793.8278248822005,0.2179036208057138,1.6550968694564352,1.0,7.0,0.49446253446982635,0.42552681787584545
rsrp,9,9,0.44,0.44,871.5808527255464,0.14129965248714643,0.9227615359114676,1.0,7.0,0.7156920741413716,0.6274827343520684
rsrp,10,10,0.56,0.48,831.0986757680774,0.18118357067184487,0.9569480220828305,1.0,7.0,0.6963846848148363,0.5223342227742268
rsrp,11,11,0.62,0.58,853.5881885540841,0.1590264152176511,0.9242164337169838,1.0,7.0,0.8086172999434081,0.5807485416989197
rsrp,12,12,0.46,0.52,845.740714771243,0.16675791648153399,0.9654093925548325,1.0,7.0,0.6154621270436361,0.5603654929123195
rsrp,13,13,0.4,0.42,833.3016954873918,0.17901310789419522,0.9216661601406821,1.0,7.0,0.6548548974182979,0.5280563519153033
rsrp,14,14,0.34,0.32,904.3362402139494,0.10902833476458187,1.9560032815310229,1.0,7.0,0.8289009146445389,0.7125616628933749
rsrp,15,15,0.26,0.22,767.607531004297,0.243736422655865,1.6704553057977305,1.0,7.0,0.44151419370735706,0.3574221584527195
rsrp,16,16,0.54,0.58,818.1616427866975,0.19392941597369706,0.4742801413010691,1.0,7.0,0.6299732220580699,0.4887315397057078
rsrp,17,17,0.38,0.38,896.1392225949108,0.11710421419220605,1.8294025583807476,1.0,7.0,0.7589631935160402,0.6912707080387293
rsrp,18,18,0.34,0.32,826.8091612964372,0.18540969330400275,1.6148213278316317,1.0,7.0,0.6325689303374811,0.5111926267439928
rsrp,19,19,0.42,0.44,843.5038149820582,0.1689617586383663,0.92762416908231,1.0,7.0,0.6469734107137513,0.5545553635897614
sinr,0,0,0.46,0.46,836.9399868585259,0.17542858437583653,0.8532581099524829,1.0,7.0,0.6146009436434654,0.5375064593727946
sinr,1,1,0.32,0.3,816.8014209763173,0.19526953598392383,1.5195134255766858,1.0,7.0,0.5821412881215142,0.48519849604238263
sinr,2,2,0.48,0.46,888.7187605008185,0.12441501428490792,0.9691282752822326,1.0,7.0,0.8307651001025067,0.6719967805216065
sinr,3,3,0.32,0.32,903.1030204578119,0.11024332959821487,1.7698996532360216,1.0,7.0,0.8261511166948182,0.7093584946956157
sinr,4,4,0.4,0.4,862.0838397169459,0.15065631554980696,1.7641599638702732,1.0,7.0,0.7078152939448616,0.6028151680959637
sinr,5,5,0.44,0.5,843.3636135724332,0.16909988810597712,0.4671978013546203,1.0,7.0,0.6715821175703535,0.5541912040842423
sinr,6,6,0.46,0.44,896.2426100813548,0.11700235459965047,1.055347335638888,1.0,7.0,0.8864190842932034,0.6915392469645582
sinr,7,7,0.32,0.34,788.3622714451408,0.2232884025171027,1.4601143589097305,1.0,7.0,0.5673615616143156,0.411330575182184
sinr,8,8,0.36,0.36,793.8278248822005,0.2179036208057138,1.6550968694564352,1.0,7.0,0.49446253446982635,0.42552681787584545
sinr,9,9,0.44,0.44,871.5808527255464,0.14129965248714643,0.9227615359114676,1.0,7.0,0.7156920741413716,0.6274827343520684
sinr,10,10,0.56,0.48,831.0986757680774,0.18118357067184487,0.9569480220828305,1.0,7.0,0.6963846848148363,0.5223342227742268
sinr,11,11,0.62,0.58,853.5881885540841,0.1590264152176511,0.9242164337169838,1.0,7.0,0.8086172999434081,0.5807485416989197
sinr,12,12,0.46,0.52,845.740714771243,0.16675791648153399,0.9654093925548325,1.0,7.0,0.6154621270436361,0.5603654929123195
sinr,13,13,0.4,0.42,833.3016954873918,0.17901310789419522,0.9216661601406821,1.0,7.0,0.6548548974182979,0.5280563519153033
sinr,14,14,0.34,0.32,904.3362402139494,0.10902833476458187,1.9560032815310229,1.0,7.0,0.8289009146445389,0.7125616628933749
sinr,15,15,0.26,0.22,767.607531004297,0.243736422655865,1.6704553057977305,1.0,7.0,0.44151419370735706,0.3574221584527195
sinr,16,16,0.54,0.58,818.1616427866975,0.19392941597369706,0.4742801413010691,1.0,7.0,0.6299732220580699,0.4887315397057078
sinr,17,17,0.38,0.38,896.1392225949108,0.11710421419220605,1.8294025583807476,1.0,7.0,0.7589631935160402,0.6912707080387293
sinr,18,18,0.34,0.32,826.8091612964372,0.18540969330400275,1.6148213278316317,1.0,7.0,0.6325689303374811,0.5111926267439928
sinr,19,19,0.42,0.44,843.5038149820582,0.1689617586383663,0.92762416908231,1.0,7.0,0.6469734107137513,0.5545553635897614
load_aware,0,0,0.44,0.44,838.0913515519794,0.17429423492415821,0.855807606916614,1.0,7.0,0.6146009436434654,0.5404970170181282
load_aware,1,1,0.3,0.3,816.8014209763173,0.19526953598392383,1.5195134255766858,1.0,7.0,0.5821412881215142,0.48519849604238263
load_aware,2,2,0.46,0.46,894.7834159658578,0.11843998427009085,0.9825656922546436,1.0,7.0,0.7748416681668092,0.6877491323788514
load_aware,3,3,0.34,0.34,905.2158930192929,0.1081616817543912,1.7763800268399228,1.0,7.0,0.8301363537049271,0.7148464753747865
load_aware,4,4,0.38,0.38,867.2214542587417,0.1455946263460673,1.780633058216749,1.0,7.0,0.7357563023949847,0.6161596214512771
load_aware,5,5,0.5,0.5,843.3636135724332,0.16909988810597712,0.4671978013546203,1.0,7.0,0.6715821175703535,0.5541912040842423
load_aware,6,6,0.44,0.44,896.2426100813548,0.11700235459965047,1.055347335638888,1.0,7.0,0.8864190842932034,0.6915392469645582
load_aware,7,7,0.32,0.32,793.6812080758402,0.21804807086124114,1.4767123023340503,1.0,7.0,0.554953492720212,0.42514599500218286
load_aware,8,8,0.34,0.34,800.7372362398852,0.21109631897548256,1.6782066117589272,1.0,7.0,0.4642743341753688,0.44347334088281876
load_aware,9,9,0.44,0.44,871.5808527255464,0.14129965248714643,0.9227615359114676,1.0,7.0,0.7156920741413716,0.6274827343520684
load_aware,10,10,0.48,0.48,831.0986757680774,0.18118357067184487,0.9569480220828305,1.0,7.0,0.6963846848148363,0.5223342227742268
load_aware,11,11,0.58,0.58,853.5881885540841,0.1590264152176511,0.9242164337169838,1.0,7.0,0.8086172999434081,0.5807485416989197
load_aware,12,12,0.52,0.52,900.6009717622643,0.11270840220466571,1.09289866022866,1.0,7.0,0.7823262254596661,0.7028596669149721
load_aware,13,13,0.36,0.36,852.2272721458557,0.16036721956073324,0.9653101853750803,1.0,7.0,0.6274397082648818,0.5772136938853396
load_aware,14,14,0.34,0.34,906.9953264155424,0.10640854540340648,1.9646950348725933,1.0,7.0,0.8391859738575073,0.7194683803001102
load_aware,15,15,0.22,0.22,768.1307319010931,0.2432209537920265,1.6722754867553342,1.0,7.0,0.413458217104874,0.35878112182102084
load_aware,16,16,0.58,0.58,818.1616427866975,0.19392941597369706,0.4742801413010691,1.0,7.0,0.6299732220580699,0.4887315397057078
load_aware,17,17,0.4,0.4,898.7402480060554,0.11454162758024101,1.837614840319926,1.0,7.0,0.7530184148733131,0.6980266181975464
load_aware,18,18,0.34,0.34,838.1332571539813,0.1742529486167672,1.6506342926036799,1.0,7.0,0.6325689303374811,0.540605862737614
load_aware,19,19,0.44,0.44,847.8969754948639,0.16463352167993703,0.9376636759970741,1.0,7.0,0.6469734107137513,0.5659661701165295
rsrp_sleep,0,0,0.98,1.0,451.60465364427023,0.5550693067544136,0.0,1.0,3.0,0.9660960185659895,0.9066948705713344
rsrp_sleep,1,1,0.34,0.34,416.46968229023065,0.5896850420785905,0.28464633989210075,1.0,3.0,0.7332012142588898,0.6937556502438221
rsrp_sleep,2,2,0.6,0.6,437.10355467955367,0.5693561037639865,-0.03151254705049083,1.0,3.0,0.9356224167399201,0.8188094223003256
rsrp_sleep,3,3,0.98,0.98,324.1949583493197,0.6805961001484535,-0.005664378957089078,1.0,2.0,0.978034839907035,0.9472268940847246
rsrp_sleep,4,4,0.42,0.42,314.00738654045585,0.6906331167089105,0.006823937819842373,1.0,2.0,0.8727534612959452,0.8546126049132352
rsrp_sleep,5,5,0.44,0.5,694.8638447385536,0.3154050790753167,0.2088530840483823,1.0,5.0,0.9360424917494008,0.8322321626856495
rsrp_sleep,6,6,0.96,1.0,436.054089029563,0.5703900600693961,0.0,1.0,3.0,0.8440014814630233,0.812449024421594
rsrp_sleep,7,7,1.0,1.0,320.45757084013195,0.6842782553299194,0.0,1.0,2.0,0.952370691363293,0.9132506440011994
rsrp_sleep,8,8,0.94,0.96,297.5181926075006,0.7068786279729058,-0.004898043331078582,1.0,2.0,0.7059397531191115,0.7047108418863697
rsrp_sleep,9,9,0.44,0.42,556.9426605987207,0.45128801911456085,0.22865012713240845,1.0,4.0,0.81657293653725,0.7861030027214582
rsrp_sleep,10,10,0.94,1.0,424.6912367572837,0.5815849884164692,0.0,1.0,3.0,0.7723147078906355,0.7435832530744472
rsrp_sleep,11,11,0.58,0.58,455.08763361475616,0.5516377993943289,0.025889433716552775,1.0,3.0,0.9781009722324274,0.927803840089431
rsrp_sleep,12,12,0.28,0.44,528.0614563972663,0.47974240749037805,0.22715736409839524,1.0,4.0,0.6825901609597178,0.6548248018057559
rsrp_sleep,13,13,0.24,0.24,434.8959481312218,0.5715310855850032,0.002907867860819814,1.0,3.0,0.8161007797414488,0.8054299886740718
rsrp_sleep,14,14,0.98,1.0,305.9320826415187,0.6985890811413609,0.0,1.0,2.0,0.8118557294943718,0.7812007512865338
rsrp_sleep,15,15,0.0,0.0,297.2624839745412,0.7071305576605504,0.03415631749447054,1.0,2.0,0.711439230502717,0.7023862179503748
rsrp_sleep,16,16,0.1,0.1,547.9990810357731,0.46009942755096245,-0.012537229354195156,1.0,4.0,0.817122943678253,0.7454503683444231
rsrp_sleep,17,17,0.7,0.7,397.3419552364422,0.6085300933631113,0.2545375945520884,1.0,3.0,0.6256998611387777,0.577830031736013
rsrp_sleep,18,18,0.98,0.98,314.3769911378604,0.6902689742484134,-0.005768561976436512,1.0,2.0,0.8895976566000521,0.8579726467078217
rsrp_sleep,19,19,0.22,0.24,450.20870005993856,0.5564446304828191,0.028843208474552438,1.0,3.0,0.932440658037925,0.8982345458178097
sinr_sleep,0,0,0.98,1.0,451.60465364427023,0.5550693067544136,0.0,1.0,3.0,0.9660960185659895,0.9066948705713344
sinr_sleep,1,1,0.34,0.34,416.46968229023065,0.5896850420785905,0.28464633989210075,1.0,3.0,0.7332012142588898,0.6937556502438221
sinr_sleep,2,2,0.6,0.6,437.10355467955367,0.5693561037639865,-0.03151254705049083,1.0,3.0,0.9356224167399201,0.8188094223003256
