policy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,energy_gap_with_switching_vs_oracle
agg_gcn_search,0.8690476190476191,195.79264808004302,62.708333333333336,258.50098141337634,0.8071008393300069,0.7453192301346045,-0.0011685681625845535,0.31984844228021414,1.0,1.2083333333333333,1.7916666666666667,0.9166666666666666,0.875,0.6820540160571874,0.010229970543231756
flat_mlp_search,0.9097222222222222,195.96130180590967,65.625,261.58630180590967,0.8069346780237344,0.7422795056099413,-0.0005170941480281636,0.3368426912611184,1.0,1.2083333333333333,1.875,0.9583333333333334,0.9166666666666666,0.6817440201909016,0.022287499734121304
attn_ml_gcn_search,0.8809523809523809,196.00041038718226,62.708333333333336,258.7087437205156,0.8068961474017908,0.7451145382063885,-0.0003807062310934208,0.32063630421170525,1.0,1.2083333333333333,1.7916666666666667,0.9166666666666666,0.875,0.6827496875469429,0.011041912177935468
ml_gcn_search,0.8809523809523809,196.00041038718226,62.708333333333336,258.7087437205156,0.8068961474017908,0.7451145382063885,-0.0003807062310934208,0.32063630421170525,1.0,1.2083333333333333,1.7916666666666667,0.9166666666666666,0.875,0.6827496875469429,0.011041912177935468
oracle,1.0,196.09163609693314,59.791666666666664,255.8833027635998,0.8068062698552382,0.7478982238782268,0.0,0.30494386566943793,1.0,1.2083333333333333,1.7083333333333333,0.875,0.8333333333333334,0.6825192812176296,-2.2214586980426514e-16
attn_ml_gcn_stable_search,0.47321428571428575,211.56887298902197,30.625,242.19387298902197,0.7915577606019487,0.7613853468088454,0.08289651395175508,0.24556126272052392,1.0,1.375,0.875,0.4583333333333333,0.4166666666666667,0.6402086946379967,-0.053498722373553985
ml_gcn_stable_search,0.47321428571428575,211.56887298902197,30.625,242.19387298902197,0.7915577606019487,0.7613853468088454,0.08289651395175508,0.24556126272052392,1.0,1.375,0.875,0.4583333333333333,0.4166666666666667,0.6402086946379967,-0.053498722373553985
agg_gcn_stable_search,0.47420634920634924,211.73874133291426,30.625,242.36374133291426,0.7913904026276707,0.7612179888345673,0.08362938538488364,0.2462941341536525,1.0,1.375,0.875,0.4583333333333333,0.4166666666666667,0.6449291609957046,-0.05283487153976502
flat_mlp_pruned,0.6041666666666666,211.88863233342548,48.125,260.0136323334255,0.791242726765098,0.7438289336616498,0.0799475842463121,0.32461142932178205,1.0,1.375,1.375,0.7083333333333334,0.6666666666666666,0.6396601209064757,0.01614145794280876
attn_ml_gcn_pruned,0.6220238095238095,211.91305427644568,51.041666666666664,262.95472094311236,0.791218665737492,0.7409313094156529,0.08006826388545649,0.33985768074988787,1.0,1.375,1.4583333333333333,0.75,0.7083333333333334,0.6422128843494016,0.027635324787274224
ml_gcn_pruned,0.6160714285714286,211.97224289606706,51.041666666666664,263.0139095627337,0.791160351826535,0.7408729955046959,0.0803029969055267,0.3400924137699581,1.0,1.375,1.4583333333333333,0.75,0.7083333333333334,0.6424557511089728,0.027866635775455558
flat_mlp_stable_search,0.4583333333333333,212.03300624102872,30.625,242.65800624102872,0.7911004864620407,0.7609280726689372,0.08477024231884313,0.247434991087612,1.0,1.375,0.875,0.4583333333333333,0.4166666666666667,0.6456410993630285,-0.05168487501816191
agg_gcn_pruned,0.6626984126984127,213.80432068345894,51.041666666666664,264.8459873501256,0.7893553490803361,0.739067992758497,0.08749112131683141,0.34509192717733467,1.0,1.4166666666666667,1.4583333333333333,0.75,0.7083333333333334,0.6244826500773876,0.03502645342516154
agg_gcn_stable,0.4513888888888889,216.92642568148707,39.375,256.30142568148705,0.7862793835650373,0.7474862801167615,0.10777776845648496,0.3122706315704837,1.0,1.4166666666666667,1.125,0.5833333333333334,0.5416666666666666,0.65634968686992,0.0016340375216802462
attn_ml_gcn_stable,0.4513888888888889,216.92642568148707,39.375,256.30142568148705,0.7862793835650373,0.7474862801167615,0.10777776845648496,0.3122706315704837,1.0,1.4166666666666667,1.125,0.5833333333333334,0.5416666666666666,0.65634968686992,0.0016340375216802462
flat_mlp_stable,0.4513888888888889,216.92642568148707,39.375,256.30142568148705,0.7862793835650373,0.7474862801167615,0.10777776845648496,0.3122706315704837,1.0,1.4166666666666667,1.125,0.5833333333333334,0.5416666666666666,0.65634968686992,0.0016340375216802462
ml_gcn_stable,0.4513888888888889,216.92642568148707,39.375,256.30142568148705,0.7862793835650373,0.7474862801167615,0.10777776845648496,0.3122706315704837,1.0,1.4166666666666667,1.125,0.5833333333333334,0.5416666666666666,0.65634968686992,0.0016340375216802462
agg_gcn,0.5892857142857143,219.7915325775666,45.208333333333336,264.9998659108999,0.7834566181501806,0.7389163882651232,0.11659838181661901,0.3470145523700147,1.0,1.4583333333333333,1.2916666666666667,0.6666666666666666,0.625,0.6281434635166124,0.03562781568331753
attn_ml_gcn,0.5892857142857143,219.7915325775666,45.208333333333336,264.9998659108999,0.7834566181501806,0.7389163882651232,0.11659838181661901,0.3470145523700147,1.0,1.4583333333333333,1.2916666666666667,0.6666666666666666,0.625,0.6281434635166124,0.03562781568331753
ml_gcn,0.5892857142857143,219.7915325775666,45.208333333333336,264.9998659108999,0.7834566181501806,0.7389163882651232,0.11659838181661901,0.3470145523700147,1.0,1.4583333333333333,1.2916666666666667,0.6666666666666666,0.625,0.6281434635166124,0.03562781568331753
rsrp_sleep,0.3194444444444444,221.60815323777356,75.83333333333333,297.4414865711069,0.7816668441007156,0.7069542004225547,0.13955442222650688,0.523279756158303,1.0,1.5416666666666667,2.1666666666666665,1.0833333333333333,1.0833333333333333,0.5480381733255514,0.16241069018051935
sinr_sleep,0.3194444444444444,221.60815323777356,75.83333333333333,297.4414865711069,0.7816668441007156,0.7069542004225547,0.13955442222650688,0.523279756158303,1.0,1.5416666666666667,2.1666666666666665,1.0833333333333333,1.0833333333333333,0.5480381733255514,0.16241069018051935
flat_mlp,0.5694444444444444,223.84426002418707,45.208333333333336,269.0525933575204,0.779463783227402,0.7349235533423445,0.13943031438074352,0.3722787997883721,1.0,1.5,1.2916666666666667,0.6666666666666666,0.625,0.6193069269115418,0.051466002086455374
greedy_sleep,0.29365079365079366,229.62344469125057,70.0,299.62344469125054,0.773770005230295,0.7048044879889157,0.18385404220946364,0.5602769885850221,1.0,1.625,2.0,1.0,1.0,0.5293748788739301,0.17093785118156152
load_sleep,0.29365079365079366,229.62344469125057,70.0,299.62344469125054,0.773770005230295,0.7048044879889157,0.18385404220946364,0.5602769885850221,1.0,1.625,2.0,1.0,1.0,0.5293748788739301,0.17093785118156152
rsrp,0.1875,690.455043770697,0.0,690.455043770697,0.319748725349067,0.319748725349067,2.595520619923939,2.595520619923939,1.0,7.0,0.0,0.0,0.0,0.212173014112459,1.6983200400871026
sinr,0.1875,690.455043770697,0.0,690.455043770697,0.319748725349067,0.319748725349067,2.595520619923939,2.595520619923939,1.0,7.0,0.0,0.0,0.0,0.212173014112459,1.6983200400871026
load_aware,0.1775793650793651,694.512924304932,0.0,694.512924304932,0.3157508134926779,0.3157508134926779,2.6167779432900593,2.6167779432900593,1.0,7.0,0.0,0.0,0.0,0.20578329364607964,1.7141783649188087
