x,y
0.0,0.0
357.50000000000006,0.0
178.75000000000006,309.6040818529369
-178.74999999999997,309.6040818529369
-357.50000000000006,4.3781123069517885e-14
-178.7500000000002,-309.60408185293676
178.75000000000006,-309.6040818529369
