policy,assignment_accuracy,energy_w,energy_saving_vs_all_on,energy_gap_vs_oracle,served_ratio,active_bs,max_load
oracle,0.0,13.699632053108322,0.0134971744365599,0.0,0.0,0.1040832999733067,0.0188674783616677
ml_gcn,0.0653630884623219,22.40480225288793,0.0220736968008748,0.0266416226772658,0.0,0.208166599946613,0.0288437789220803
attn_ml_gcn,0.0668605513986635,25.705909383353543,0.0253260190969,0.0295886632387514,0.0,0.2254624876411448,0.0253085026124119
agg_gcn,0.0155670592384474,10.612831860167102,0.0104559919804601,0.0124630039322515,0.0,0.0999999999999998,0.0255120612897561
flat_mlp,0.0134288247189891,19.08346845337481,0.0188014467520933,0.0114820604159583,0.0,0.1755942292142123,0.0188332393884251
load_aware,0.0170098010962307,5.643014234445405,0.0055596199354142,0.0645690881389053,0.0049999999999999,0.0,0.0134745162630082
rsrp,0.0195533458347499,2.5747431495603825,0.0025366927581874,0.0623580171582829,0.0049999999999999,0.0,0.0079219493413808
