policy,active_count_hint,mean_predicted_active_score,attention_association,attention_interference,attention_load,attention_temporal
flat_mlp,1,0.44512158585052364,,,,
agg_gcn,1,0.4442772238927063,,,,
ml_gcn,1,0.4388668401535053,,,,
attn_ml_gcn,1,0.43878169658750654,0.23698965327747723,0.25538485330312405,0.2501236168407743,0.25750187657862444
