policy,graph_id,hour,raw_assignment_accuracy,assignment_accuracy,energy_w,switching_penalty_w,energy_w_with_switching,energy_saving_vs_all_on,energy_saving_with_switching_vs_all_on,energy_gap_vs_oracle,energy_gap_with_switching_vs_oracle_static,served_ratio,active_bs,switch_events,activation_events,deactivation_events,max_load,mean_active_load
rsrp,0,0,0.16666666666666666,0.19047619047619047,696.8564010620269,0.0,696.8564010620269,0.31344196939701785,0.31344196939701785,2.8035569705329673,2.8035569705329673,1.0,7.0,0,0,0,0.2246678803811957,0.1736529897714981
rsrp,1,1,0.3333333333333333,0.2619047619047619,687.1360222394856,0.0,687.1360222394856,0.32301869730099947,0.32301869730099947,2.67743217657134,2.67743217657134,1.0,7.0,0,0,0,0.2299771219239854,0.14840525257009238
rsrp,2,2,0.09523809523809523,0.11904761904761904,674.6564097439528,0.0,674.6564097439528,0.3353138820256622,0.3353138820256622,2.8058688617645395,2.8058688617645395,1.0,7.0,0,0,0,0.19576744900247312,0.11599067465961775
rsrp,3,3,0.09523809523809523,0.11904761904761904,702.5883689822456,0.0,702.5883689822456,0.30779471036231965,0.30779471036231965,2.786638121111141,2.786638121111141,1.0,7.0,0,0,0,0.2618484347631658,0.18854121813570277
rsrp,4,4,0.14285714285714285,0.14285714285714285,685.9844560989226,0.0,685.9844560989226,0.32415324522273636,0.32415324522273636,2.997515276344607,2.997515276344607,1.0,7.0,0,0,0,0.19860218078234326,0.14541417168551285
rsrp,5,5,0.30952380952380953,0.30952380952380953,686.4539614391638,0.0,686.4539614391638,0.3236906783850603,0.3236906783850603,1.6914103399580778,1.6914103399580778,1.0,7.0,0,0,0,0.21914639998347013,0.14663366607575015
rsrp,6,6,0.30952380952380953,0.23809523809523808,702.1494133300512,0.0,702.1494133300512,0.30822717898517127,0.30822717898517127,1.7359348543799844,1.7359348543799844,1.0,7.0,0,0,0,0.2140247823919787,0.18740107358454852
rsrp,7,7,0.16666666666666666,0.16666666666666666,673.9479971714575,0.0,673.9479971714575,0.33601182544683994,0.33601182544683994,2.5934340180207887,2.5934340180207887,1.0,7.0,0,0,0,0.14701842500182796,0.11415064200378575
rsrp,8,8,0.16666666666666666,0.16666666666666666,687.2438473502808,0.0,687.2438473502808,0.32291246566474796,0.32291246566474796,2.5673479995291952,2.5673479995291952,1.0,7.0,0,0,0,0.22138318973045815,0.1486853177929373
rsrp,9,9,0.19047619047619047,0.19047619047619047,696.8568358468864,0.0,696.8568358468864,0.31344154103755034,0.31344154103755034,2.6647641242211075,2.6647641242211075,1.0,7.0,0,0,0,0.2494393729399149,0.17365411908282152
rsrp,10,10,0.023809523809523808,0.09523809523809523,691.3888507022463,0.0,691.3888507022463,0.3188287185199544,0.3188287185199544,2.686625188003668,2.686625188003668,1.0,7.0,0,0,0,0.20811944408388935,0.15945156026557475
rsrp,11,11,0.21428571428571427,0.19047619047619047,705.4639737001661,0.0,705.4639737001661,0.30496160226584623,0.30496160226584623,2.7143954613625825,2.7143954613625825,1.0,7.0,0,0,0,0.273332567097724,0.1960103212991328
rsrp,12,12,0.23809523809523808,0.2857142857142857,727.6548510411616,0.0,727.6548510411616,0.28309866892496394,0.28309866892496394,1.7323268276268589,1.7323268276268589,1.0,7.0,0,0,0,0.32997684502949665,0.2536489637432767
rsrp,13,13,0.21428571428571427,0.16666666666666666,665.1369107292717,0.0,665.1369107292717,0.3446926987888949,0.3446926987888949,3.3175903616918108,3.3175903616918108,1.0,7.0,0,0,0,0.12257259105217708,0.09126470319291329
rsrp,14,14,0.09523809523809523,0.11904761904761904,677.0375180399739,0.0,677.0375180399739,0.33296796252219324,0.33296796252219324,2.6146032832714208,2.6146032832714208,1.0,7.0,0,0,0,0.1773680492176926,0.12217537153239966
rsrp,15,15,0.16666666666666666,0.16666666666666666,685.7926682605001,0.0,685.7926682605001,0.3243421987581279,0.3243421987581279,2.6332685301728977,2.6332685301728977,1.0,7.0,0,0,0,0.2101775160337779,0.14491602145584456
rsrp,16,16,0.16666666666666666,0.16666666666666666,704.6872517734204,0.0,704.6872517734204,0.3057268455434282,0.3057268455434282,2.905392704103328,2.905392704103328,1.0,7.0,0,0,0,0.25516113440003774,0.1939928617491438
rsrp,17,17,0.16666666666666666,0.11904761904761904,704.8347233580015,0.0,704.8347233580015,0.3055815533418704,0.3055815533418704,3.3452017475079923,3.3452017475079923,1.0,7.0,0,0,0,0.23342437403826632,0.19437590482597816
rsrp,18,18,0.2619047619047619,0.19047619047619047,695.8830274255886,0.0,695.8830274255886,0.3144009582013906,0.3144009582013906,2.8128297366604214,2.8128297366604214,1.0,7.0,0,0,0,0.2505827634089978,0.17112474655997031
rsrp,19,19,0.21428571428571427,0.21428571428571427,707.3246236811061,0.0,707.3246236811061,0.3031284495752649,0.3031284495752649,1.7267808326267546,1.7267808326267546,1.0,7.0,0,0,0,0.2700078151258133,0.20084317839248347
rsrp,20,20,0.14285714285714285,0.14285714285714285,664.442811447585,0.0,664.442811447585,0.3453765404457291,0.3453765404457291,2.8113512373305656,2.8113512373305656,1.0,7.0,0,0,0,0.14304343037207012,0.0894618479158052
rsrp,21,21,0.11904761904761904,0.14285714285714285,693.8726539536143,0.0,693.8726539536143,0.31638162172057704,0.31638162172057704,2.5994294568212104,2.5994294568212104,1.0,7.0,0,0,0,0.22173259508355414,0.16590299728211538
rsrp,22,22,0.09523809523809523,0.09523809523809523,674.5423984021218,0.0,674.5423984021218,0.335426208470816,0.335426208470816,2.8477416693180793,2.8477416693180793,1.0,7.0,0,0,0,0.14882897474943266,0.11569454130421238
rsrp,23,23,0.21428571428571427,0.19047619047619047,692.5361181068479,0.0,692.5361181068479,0.3176984058060612,0.3176984058060612,2.821383637312522,2.821383637312522,1.0,7.0,0,0,0,0.21193768331763774,0.1624314756022023
sinr,0,0,0.16666666666666666,0.19047619047619047,696.8564010620269,0.0,696.8564010620269,0.31344196939701785,0.31344196939701785,2.8035569705329673,2.8035569705329673,1.0,7.0,0,0,0,0.2246678803811957,0.1736529897714981
sinr,1,1,0.3333333333333333,0.2619047619047619,687.1360222394856,0.0,687.1360222394856,0.32301869730099947,0.32301869730099947,2.67743217657134,2.67743217657134,1.0,7.0,0,0,0,0.2299771219239854,0.14840525257009238
sinr,2,2,0.09523809523809523,0.11904761904761904,674.6564097439528,0.0,674.6564097439528,0.3353138820256622,0.3353138820256622,2.8058688617645395,2.8058688617645395,1.0,7.0,0,0,0,0.19576744900247312,0.11599067465961775
sinr,3,3,0.09523809523809523,0.11904761904761904,702.5883689822456,0.0,702.5883689822456,0.30779471036231965,0.30779471036231965,2.786638121111141,2.786638121111141,1.0,7.0,0,0,0,0.2618484347631658,0.18854121813570277
sinr,4,4,0.14285714285714285,0.14285714285714285,685.9844560989226,0.0,685.9844560989226,0.32415324522273636,0.32415324522273636,2.997515276344607,2.997515276344607,1.0,7.0,0,0,0,0.19860218078234326,0.14541417168551285
sinr,5,5,0.30952380952380953,0.30952380952380953,686.4539614391638,0.0,686.4539614391638,0.3236906783850603,0.3236906783850603,1.6914103399580778,1.6914103399580778,1.0,7.0,0,0,0,0.21914639998347013,0.14663366607575015
sinr,6,6,0.30952380952380953,0.23809523809523808,702.1494133300512,0.0,702.1494133300512,0.30822717898517127,0.30822717898517127,1.7359348543799844,1.7359348543799844,1.0,7.0,0,0,0,0.2140247823919787,0.18740107358454852
sinr,7,7,0.16666666666666666,0.16666666666666666,673.9479971714575,0.0,673.9479971714575,0.33601182544683994,0.33601182544683994,2.5934340180207887,2.5934340180207887,1.0,7.0,0,0,0,0.14701842500182796,0.11415064200378575
sinr,8,8,0.16666666666666666,0.16666666666666666,687.2438473502808,0.0,687.2438473502808,0.32291246566474796,0.32291246566474796,2.5673479995291952,2.5673479995291952,1.0,7.0,0,0,0,0.22138318973045815,0.1486853177929373
sinr,9,9,0.19047619047619047,0.19047619047619047,696.8568358468864,0.0,696.8568358468864,0.31344154103755034,0.31344154103755034,2.6647641242211075,2.6647641242211075,1.0,7.0,0,0,0,0.2494393729399149,0.17365411908282152
sinr,10,10,0.023809523809523808,0.09523809523809523,691.3888507022463,0.0,691.3888507022463,0.3188287185199544,0.3188287185199544,2.686625188003668,2.686625188003668,1.0,7.0,0,0,0,0.20811944408388935,0.15945156026557475
sinr,11,11,0.21428571428571427,0.19047619047619047,705.4639737001661,0.0,705.4639737001661,0.30496160226584623,0.30496160226584623,2.7143954613625825,2.7143954613625825,1.0,7.0,0,0,0,0.273332567097724,0.1960103212991328
sinr,12,12,0.23809523809523808,0.2857142857142857,727.6548510411616,0.0,727.6548510411616,0.28309866892496394,0.28309866892496394,1.7323268276268589,1.7323268276268589,1.0,7.0,0,0,0,0.32997684502949665,0.2536489637432767
sinr,13,13,0.21428571428571427,0.16666666666666666,665.1369107292717,0.0,665.1369107292717,0.3446926987888949,0.3446926987888949,3.3175903616918108,3.3175903616918108,1.0,7.0,0,0,0,0.12257259105217708,0.09126470319291329
sinr,14,14,0.09523809523809523,0.11904761904761904,677.0375180399739,0.0,677.0375180399739,0.33296796252219324,0.33296796252219324,2.6146032832714208,2.6146032832714208,1.0,7.0,0,0,0,0.1773680492176926,0.12217537153239966
sinr,15,15,0.16666666666666666,0.16666666666666666,685.7926682605001,0.0,685.7926682605001,0.3243421987581279,0.3243421987581279,2.6332685301728977,2.6332685301728977,1.0,7.0,0,0,0,0.2101775160337779,0.14491602145584456
sinr,16,16,0.16666666666666666,0.16666666666666666,704.6872517734204,0.0,704.6872517734204,0.3057268455434282,0.3057268455434282,2.905392704103328,2.905392704103328,1.0,7.0,0,0,0,0.25516113440003774,0.1939928617491438
sinr,17,17,0.16666666666666666,0.11904761904761904,704.8347233580015,0.0,704.8347233580015,0.3055815533418704,0.3055815533418704,3.3452017475079923,3.3452017475079923,1.0,7.0,0,0,0,0.23342437403826632,0.19437590482597816
sinr,18,18,0.2619047619047619,0.19047619047619047,695.8830274255886,0.0,695.8830274255886,0.3144009582013906,0.3144009582013906,2.8128297366604214,2.8128297366604214,1.0,7.0,0,0,0,0.2505827634089978,0.17112474655997031
sinr,19,19,0.21428571428571427,0.21428571428571427,707.3246236811061,0.0,707.3246236811061,0.3031284495752649,0.3031284495752649,1.7267808326267546,1.7267808326267546,1.0,7.0,0,0,0,0.2700078151258133,0.20084317839248347
sinr,20,20,0.14285714285714285,0.14285714285714285,664.442811447585,0.0,664.442811447585,0.3453765404457291,0.3453765404457291,2.8113512373305656,2.8113512373305656,1.0,7.0,0,0,0,0.14304343037207012,0.0894618479158052
